s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
607.626249,136.700166,151.475392,-0.644708,-0.934762,-0.000752,-0.348964,0.004501,-0.000071,0.000021,-13.964759,1.814914,0.000024,-0.001606,0.004206
609.625019,137.894671,149.872828,-0.643082,-0.925769,-0.000865,-0.348942,0.004497,-0.000042,0.000001,-13.961032,1.834663,0.000005,-0.001577,0.004212
611.623790,139.103533,148.281066,-0.641293,-0.916783,-0.000914,-0.348961,0.004493,-0.000007,-0.000021,-13.973721,1.839344,-0.000017,-0.001543,0.004220
613.622560,140.326642,146.700224,-0.639476,-0.907807,-0.000893,-0.349021,0.004489,0.000029,-0.000039,-14.011441,1.829966,-0.000035,-0.001508,0.004228
615.621331,141.563885,145.130421,-0.637771,-0.898839,-0.000802,-0.349108,0.004484,0.000062,-0.000048,-14.065720,1.810376,-0.000044,-0.001475,0.004235
617.620102,142.815148,143.571769,-0.636310,-0.889881,-0.000651,-0.349199,0.004480,0.000089,-0.000044,-14.127120,1.785130,-0.000041,-0.001449,0.004240
619.618872,144.080316,142.024382,-0.635198,-0.880932,-0.000456,-0.349271,0.004475,0.000106,-0.000029,-14.187486,1.765923,-0.000027,-0.001432,0.004241
621.617643,145.359273,140.488373,-0.634500,-0.871993,-0.000241,-0.349307,0.004470,0.000110,-0.000007,-14.242312,1.757343,-0.000005,-0.001427,0.004238
623.616413,146.651903,138.963852,-0.634233,-0.863063,-0.000030,-0.349297,0.004465,0.000101,0.000016,-14.288133,1.760692,0.000016,-0.001433,0.004230
625.615184,147.958089,137.450928,-0.634360,-0.854142,0.000151,-0.349248,0.004461,0.000080,0.000033,-14.314754,1.776031,0.000032,-0.001451,0.004219
627.613954,149.277711,135.949711,-0.634803,-0.845230,0.000283,-0.349177,0.004456,0.000052,0.000038,-14.323330,1.800230,0.000037,-0.001476,0.004205
629.612725,150.610653,134.460308,-0.635449,-0.836327,0.000354,-0.349108,0.004452,0.000019,0.000031,-14.322915,1.827720,0.000029,-0.001505,0.004190
631.611495,151.956796,132.982825,-0.636174,-0.827433,0.000361,-0.349064,0.004448,-0.000011,0.000013,-14.325629,1.837330,0.000011,-0.001532,0.004176
633.610266,153.316021,131.517368,-0.636858,-0.818547,0.000314,-0.349063,0.004444,-0.000036,-0.000012,-14.336250,1.820436,-0.000013,-0.001553,0.004163
635.609037,154.688208,130.064040,-0.637406,-0.809669,0.000229,-0.349112,0.004439,-0.000050,-0.000037,-14.355223,1.787738,-0.000038,-0.001566,0.004155
637.607807,156.073237,128.622946,-0.637762,-0.800800,0.000127,-0.349206,0.004435,-0.000052,-0.000057,-14.371757,1.751990,-0.000058,-0.001567,0.004150
639.606578,157.470987,127.194187,-0.637916,-0.791939,0.000031,-0.349332,0.004431,-0.000043,-0.000069,-14.382836,1.715528,-0.000069,-0.001557,0.004149
641.605348,158.881337,125.777864,-0.637907,-0.783085,-0.000034,-0.349471,0.004427,-0.000023,-0.000070,-14.389415,1.674040,-0.000070,-0.001538,0.004152
643.604119,160.304164,124.374077,-0.637810,-0.774240,-0.000053,-0.349603,0.004424,0.000004,-0.000062,-14.386884,1.632345,-0.000062,-0.001511,0.004157
645.602889,161.739348,122.982924,-0.637732,-0.765402,-0.000014,-0.349713,0.004420,0.000035,-0.000048,-14.372822,1.596462,-0.000048,-0.001482,0.004164
647.601660,163.186766,121.604505,-0.637794,-0.756571,0.000086,-0.349794,0.004416,0.000065,-0.000032,-14.354684,1.569926,-0.000033,-0.001452,0.004171
649.600430,164.646294,120.238916,-0.638113,-0.747747,0.000241,-0.349843,0.004413,0.000091,-0.000017,-14.338659,1.551799,-0.000018,-0.001427,0.004177
651.599201,166.117812,118.886254,-0.638788,-0.738929,0.000441,-0.349866,0.004410,0.000108,-0.000005,-14.324194,1.533890,-0.000007,-0.001410,0.004180
