s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
881.916115,368.186161,58.787895,1.307824,0.208542,0.002709,-0.346969,0.003936,-0.000061,0.000382,-7.543416,7.576708,0.000371,-0.001396,0.003681
883.915925,370.140989,59.209604,1.302451,0.216392,0.002703,-0.346137,0.003914,0.000055,0.000450,-7.525439,7.538511,0.000439,-0.001276,0.003700
885.915735,372.092455,59.646602,1.296872,0.224200,0.002910,-0.345174,0.003895,0.000152,0.000513,-7.491479,7.497421,0.000502,-0.001174,0.003717
887.915544,374.040456,60.098789,1.290707,0.231973,0.003276,-0.344087,0.003879,0.000214,0.000573,-7.443614,7.458724,0.000560,-0.001107,0.003724
889.915354,375.984888,60.566074,1.283716,0.239716,0.003722,-0.342884,0.003865,0.000233,0.000631,-7.386944,7.425205,0.000616,-0.001081,0.003718
891.915164,377.925646,61.048375,1.275819,0.247435,0.004170,-0.341564,0.003854,0.000215,0.000690,-7.329735,7.397704,0.000674,-0.001088,0.003704
893.914974,379.862625,61.545622,1.267076,0.255134,0.004560,-0.340120,0.003845,0.000175,0.000754,-7.283392,7.371518,0.000736,-0.001118,0.003684
895.914784,381.795720,62.057750,1.257641,0.262818,0.004860,-0.338543,0.003839,0.000125,0.000823,-7.251567,7.348642,0.000804,-0.001157,0.003663
897.914593,383.724823,62.584705,1.247705,0.270492,0.005061,-0.336822,0.003835,0.000077,0.000898,-7.238423,7.332773,0.000878,-0.001195,0.003645
899.914403,385.649826,63.126442,1.237454,0.278160,0.005180,-0.334949,0.003833,0.000042,0.000976,-7.240660,7.321930,0.000956,-0.001220,0.003634
901.914213,387.570618,63.682921,1.227019,0.285826,0.005252,-0.332920,0.003833,0.000030,0.001054,-7.248197,7.311411,0.001034,-0.001224,0.003633
903.914023,389.487087,64.254108,1.216445,0.293493,0.005329,-0.330740,0.003835,0.000046,0.001127,-7.260823,7.292000,0.001106,-0.001201,0.003642
905.913833,391.399118,64.839976,1.205669,0.301164,0.005461,-0.328423,0.003837,0.000086,0.001190,-7.270395,7.257255,0.001169,-0.001156,0.003660
907.913642,393.306595,65.440497,1.194545,0.308839,0.005679,-0.325993,0.003839,0.000132,0.001240,-7.269599,7.221096,0.001218,-0.001104,0.003679
909.913452,395.209404,66.055641,1.182901,0.316517,0.005979,-0.323481,0.003839,0.000168,0.001272,-7.254149,7.188534,0.001249,-0.001062,0.003693
911.913262,397.107430,66.685375,1.170598,0.324193,0.006331,-0.320920,0.003838,0.000184,0.001289,-7.224824,7.161318,0.001264,-0.001036,0.003700
913.913072,399.000563,67.329656,1.157570,0.331865,0.006698,-0.318339,0.003834,0.000183,0.001292,-7.188742,7.136430,0.001267,-0.001026,0.003699
915.912881,400.888696,67.988431,1.143819,0.339527,0.007049,-0.315759,0.003828,0.000167,0.001288,-7.151395,7.109786,0.001261,-0.001030,0.003691
917.912691,402.771726,68.661639,1.129408,0.347174,0.007353,-0.313189,0.003820,0.000138,0.001282,-7.117407,7.083339,0.001254,-0.001046,0.003676
919.912501,404.649556,69.349207,1.114456,0.354802,0.007586,-0.310630,0.003808,0.000095,0.001278,-7.089413,7.063159,0.001249,-0.001074,0.003655
921.912311,406.522094,70.051055,1.099131,0.362404,0.007722,-0.308075,0.003794,0.000041,0.001278,-7.067852,7.051249,0.001248,-0.001112,0.003628
923.912121,408.389250,70.767089,1.083647,0.369976,0.007744,-0.305515,0.003778,-0.000019,0.001283,-7.050265,7.045925,0.001253,-0.001155,0.003598
925.911930,410.250945,71.497210,1.068238,0.377514,0.007648,-0.302942,0.003761,-0.000077,0.001290,-7.037689,7.041816,0.001262,-0.001195,0.003566
927.911740,412.107098,72.241311,1.053128,0.385015,0.007449,-0.300353,0.003741,-0.000122,0.001298,-7.026699,7.032997,0.001270,-0.001224,0.003538
929.911550,413.957636,72.999280,1.038497,0.392477,0.007173,-0.297751,0.003721,-0.000153,0.001304,-7.013789,7.017994,0.001278,-0.001238,0.003513
931.911360,415.802486,73.771001,1.024468,0.399899,0.006853,-0.295139,0.003701,-0.000167,0.001307,-6.995307,6.999624,0.001282,-0.001237,0.003492
933.911169,417.641578,74.556356,1.011097,0.407278,0.006520,-0.292525,0.003679,-0.000165,0.001308,-6.968609,6.975401,0.001284,-0.001219,0.003476
935.910979,419.474846,75.355223,0.998375,0.414615,0.006209,-0.289913,0.003658,-0.000146,0.001305,-6.934168,6.943631,0.001282,-0.001186,0.003463
937.910789,421.302224,76.167480,0.986228,0.421908,0.005950,-0.287309,0.003636,-0.000113,0.001300,-6.890773,6.903753,0.001278,-0.001139,0.003454
939.910599,423.123651,76.993003,0.974528,0.429156,0.005766,-0.284717,0.003613,-0.000070,0.001293,-6.838700,6.860752,0.001272,-0.001082,0.003448
941.910409,424.939068,77.831665,0.963105,0.436357,0.005674,-0.282139,0.003589,-0.000021,0.001285,-6.788568,6.815185,0.001265,-0.001019,0.003442
943.910218,426.748419,78.683335,0.951766,0.443511,0.005683,-0.279576,0.003565,0.000030,0.001278,-6.746343,6.765092,0.001258,-0.000955,0.003435
945.910028,428.551652,79.547882,0.940313,0.450614,0.005785,-0.277027,0.003539,0.000072,0.001272,-6.707476,6.718048,0.001251,-0.000898,0.003424
947.909838,430.348721,80.425167,0.928583,0.457663,0.005955,-0.274488,0.003511,0.000098,0.001267,-6.670662,6.677746,0.001246,-0.000857,0.003406
949.909648,432.139585,81.315045,0.916475,0.464654,0.006156,-0.271956,0.003481,0.000103,0.001265,-6.636497,6.646228,0.001244,-0.000836,0.003381
951.909458,433.924209,82.217366,0.903970,0.471584,0.006345,-0.269424,0.003449,0.000086,0.001267,-6.610272,6.626642,0.001245,-0.000835,0.003347
953.909267,435.702566,83.131973,0.891132,0.478447,0.006482,-0.266886,0.003415,0.000051,0.001272,-6.588862,6.618179,0.001250,-0.000851,0.003308
955.909077,437.474634,84.058703,0.878095,0.485242,0.006541,-0.264334,0.003380,0.000007,0.001280,-6.566342,6.617626,0.001258,-0.000876,0.003265
957.908887,439.240397,84.997391,0.865026,0.491967,0.006515,-0.261766,0.003345,-0.000034,0.001288,-6.542985,6.620694,0.001266,-0.000898,0.003222
959.908697,440.999842,85.947870,0.852083,0.498621,0.006420,-0.259184,0.003310,-0.000061,0.001294,-6.522253,6.621455,0.001273,-0.000907,0.003183
961.908506,442.752958,86.909974,0.839371,0.505205,0.006292,-0.256595,0.003275,-0.000067,0.001295,-6.500068,6.609874,0.001274,-0.000896,0.003151
963.908316,444.499737,87.883542,0.826912,0.511722,0.006172,-0.254011,0.003242,-0.000053,0.001290,-6.475157,6.589247,0.001270,-0.000866,0.003125
965.908126,446.240168,88.868416,0.814657,0.518173,0.006093,-0.251441,0.003210,-0.000027,0.001281,-6.449456,6.560631,0.001261,-0.000825,0.003102
967.907936,447.974241,89.864441,0.802511,0.524560,0.006063,-0.248890,0.003178,-0.000002,0.001270,-6.425289,6.532329,0.001251,-0.000785,0.003080
969.907746,449.701949,90.871469,0.790382,0.530886,0.006071,-0.246358,0.003148,0.000009,0.001262,-6.402769,6.515204,0.001243,-0.000759,0.003055
971.907555,451.423282,91.889354,0.778228,0.537151,0.006082,-0.243840,0.003118,0.000002,0.001257,-6.383373,6.510889,0.001238,-0.000751,0.003026
973.907365,453.138236,92.917951,0.766079,0.543356,0.006060,-0.241326,0.003088,-0.000024,0.001257,-6.372252,6.518885,0.001239,-0.000761,0.002993
975.907175,454.846805,93.957121,0.754034,0.549503,0.005974,-0.238807,0.003059,-0.000062,0.001262,-6.371719,6.537892,0.001244,-0.000784,0.002958
977.906985,456.548986,95.006725,0.742236,0.555593,0.005813,-0.236277,0.003031,-0.000099,0.001269,-6.378921,6.562420,0.001251,-0.000806,0.002924
979.906795,458.244774,96.066631,0.730825,0.561629,0.005591,-0.233733,0.003005,-0.000123,0.001276,-6.394903,6.584187,0.001259,-0.000816,0.002894
981.906604,459.934165,97.136708,0.719893,0.567611,0.005342,-0.231174,0.002979,-0.000125,0.001283,-6.426628,6.602577,0.001267,-0.000804,0.002871
983.906414,461.617153,98.216832,0.709441,0.573543,0.005119,-0.228600,0.002953,-0.000099,0.001290,-6.470808,6.612715,0.001275,-0.000765,0.002854
985.906224,463.293735,99.306879,0.699367,0.579424,0.004973,-0.226016,0.002928,-0.000047,0.001294,-6.518734,6.606470,0.001280,-0.000702,0.002843
987.906034,464.963906,100.406722,0.689471,0.585252,0.004945,-0.223426,0.002901,0.000019,0.001296,-6.566200,6.596533,0.001281,-0.000625,0.002833
989.905843,466.627671,101.516234,0.679501,0.591022,0.005049,-0.220837,0.002870,0.000085,0.001294,-6.608005,6.586223,0.001280,-0.000545,0.002819
991.905653,468.285040,102.635273,0.669197,0.596726,0.005275,-0.218252,0.002835,0.000141,0.001291,-6.644528,6.580554,0.001276,-0.000476,0.002798
993.905463,469.936039,103.763685,0.658340,0.602354,0.005595,-0.215674,0.002794,0.000179,0.001287,-6.673645,6.584329,0.001272,-0.000423,0.002767
995.905273,471.580708,104.901297,0.646782,0.607892,0.005969,-0.213103,0.002745,0.000195,0.001283,-6.694609,6.597686,0.001267,-0.000390,0.002724
997.905083,473.219106,106.047913,0.634454,0.613326,0.006360,-0.210540,0.002689,0.000195,0.001280,-6.712214,6.619888,0.001263,-0.000371,0.002671
999.904892,474.851313,107.203317,0.621352,0.618640,0.006740,-0.207985,0.002625,0.000185,0.001276,-6.729272,6.645304,0.001258,-0.000361,0.002607
1001.904702,476.477430,108.367267,0.607513,0.623819,0.007096,-0.205436,0.002554,0.000171,0.001272,-6.749681,6.667123,0.001254,-0.000354,0.002535
1003.904512,478.097582,109.539499,0.592993,0.628846,0.007419,-0.202894,0.002474,0.000153,0.001270,-6.777222,6.689738,0.001252,-0.000349,0.002454
1005.904322,479.711915,110.719725,0.577866,0.633705,0.007702,-0.200353,0.002386,0.000130,0.001271,-6.813205,6.720529,0.001253,-0.000347,0.002364
1007.904132,481.320598,111.907633,0.562222,0.638380,0.007933,-0.197809,0.002290,0.000100,0.001273,-6.850405,6.760236,0.001255,-0.000352,0.002265
1009.903941,482.923824,113.102891,0.546184,0.642857,0.008095,-0.195259,0.002187,0.000062,0.001277,-6.888839,6.807895,0.001259,-0.000363,0.002158
1011.903751,484.521808,114.305145,0.529902,0.647122,0.008175,-0.192702,0.002078,0.000018,0.001280,-6.927769,6.860751,0.001263,-0.000380,0.002043
1013.903561,486.114785,115.514026,0.513551,0.651162,0.008162,-0.190138,0.001963,-0.000030,0.001284,-6.966388,6.915183,0.001268,-0.000401,0.001922
1015.903371,487.703006,116.729149,0.497321,0.654969,0.008053,-0.187567,0.001844,-0.000079,0.001287,-7.004374,6.973117,0.001272,-0.000421,0.001797
1017.903180,489.286739,117.950120,0.481405,0.658534,0.007850,-0.184990,0.001722,-0.000125,0.001290,-7.039123,7.031666,0.001277,-0.000439,0.001669
1019.902990,490.866263,119.176539,0.465981,0.661854,0.007563,-0.182406,0.001598,-0.000162,0.001294,-7.073623,7.089904,0.001282,-0.000449,0.001542
1021.902800,492.441862,120.408003,0.451196,0.664927,0.007215,-0.179816,0.001475,-0.000186,0.001296,-7.109720,7.144429,0.001286,-0.000447,0.001418
1023.902610,494.013825,121.644114,0.437147,0.667755,0.006834,-0.177222,0.001353,-0.000195,0.001298,-7.148396,7.188876,0.001289,-0.000430,0.001297
1025.902420,495.582442,122.884478,0.423866,0.670340,0.006451,-0.174627,0.001233,-0.000188,0.001298,-7.187375,7.225329,0.001290,-0.000399,0.001182
1027.902229,497.147998,124.128711,0.411329,0.672690,0.006093,-0.172031,0.001116,-0.000170,0.001297,-7.222951,7.257978,0.001291,-0.000358,0.001071
1029.902039,498.710773,125.376441,0.399466,0.674810,0.005779,-0.169439,0.001004,-0.000144,0.001296,-7.254733,7.287400,0.001290,-0.000311,0.000965
1031.901849,500.271042,126.627309,0.388177,0.676708,0.005521,-0.166850,0.000895,-0.000114,0.001293,-7.283168,7.314752,0.001289,-0.000261,0.000864
1033.901659,501.829069,127.880973,0.377345,0.678394,0.005323,-0.164266,0.000791,-0.000083,0.001291,-7.308935,7.339683,0.001287,-0.000212,0.000767
1035.901469,503.385109,129.137104,0.366847,0.679879,0.005185,-0.161687,0.000693,-0.000054,0.001288,-7.331745,7.358103,0.001284,-0.000165,0.000675
1037.901278,504.939406,130.395395,0.356572,0.681172,0.005099,-0.159114,0.000600,-0.000032,0.001285,-7.351662,7.374309,0.001282,-0.000126,0.000588
1039.901088,506.492190,131.655553,0.346429,0.682285,0.005048,-0.156548,0.000513,-0.000019,0.001282,-7.369440,7.391493,0.001279,-0.000099,0.000504
1041.900898,508.043677,132.917308,0.336374,0.683230,0.005007,-0.153986,0.000432,-0.000021,0.001280,-7.386074,7.410995,0.001278,-0.000087,0.000424
1043.900708,509.594071,134.180407,0.326415,0.684020,0.004947,-0.151425,0.000358,-0.000039,0.001281,-7.403734,7.433487,0.001279,-0.000093,0.000348
1045.900517,511.143559,135.444618,0.316622,0.684667,0.004835,-0.148861,0.000290,-0.000072,0.001284,-7.424044,7.460770,0.001282,-0.000115,0.000276
1047.900327,512.692312,136.709732,0.307128,0.685186,0.004645,-0.146288,0.000229,-0.000118,0.001289,-7.444760,7.497264,0.001288,-0.000150,0.000209
1049.900137,514.240484,137.975560,0.298109,0.685592,0.004358,-0.143702,0.000177,-0.000169,0.001297,-7.463655,7.539022,0.001297,-0.000192,0.000151
1051.899947,515.788207,139.241942,0.289763,0.685901,0.003975,-0.141099,0.000133,-0.000214,0.001306,-7.479833,7.580269,0.001305,-0.000230,0.000102
1053.899757,517.335592,140.508742,0.282258,0.686133,0.003521,-0.138482,0.000099,-0.000240,0.001311,-7.492570,7.610562,0.001311,-0.000252,0.000065
1055.899566,518.882724,141.775856,0.275697,0.686307,0.003040,-0.135862,0.000075,-0.000241,0.001309,-7.502492,7.622195,0.001309,-0.000249,0.000042
1057.899376,520.429664,143.043209,0.270083,0.686444,0.002583,-0.133257,0.000061,-0.000215,0.001296,-7.508327,7.612739,0.001296,-0.000221,0.000032
1059.899186,521.976447,144.310758,0.265315,0.686561,0.002202,-0.130692,0.000056,-0.000167,0.001269,-7.511832,7.586444,0.001269,-0.000173,0.000034
1061.898996,523.523085,145.578486,0.261205,0.686676,0.001929,-0.128196,0.000059,-0.000106,0.001227,-7.514700,7.552416,0.001227,-0.000113,0.000045
1063.898806,525.069572,146.846398,0.257520,0.686801,0.001777,-0.125796,0.000066,-0.000046,0.001172,-7.518050,7.514612,0.001172,-0.000054,0.000060
1065.898615,526.615890,148.114518,0.254026,0.686945,0.001734,-0.123515,0.000077,0.000003,0.001109,-7.524493,7.480201,0.001109,-0.000006,0.000077
1067.898425,528.162011,149.382878,0.250533,0.687113,0.001769,-0.121363,0.000090,0.000032,0.001043,-7.536821,7.460515,0.001043,0.000021,0.000093
1069.898235,529.707903,150.651516,0.246929,0.687305,0.001837,-0.119342,0.000103,0.000036,0.000978,-7.553601,7.460360,0.000978,0.000024,0.000106
1071.898045,531.253536,151.920471,0.243194,0.687522,0.001892,-0.117448,0.000114,0.000019,0.000916,-7.571958,7.474161,0.000915,0.000005,0.000116
1073.897854,532.798879,153.189777,0.239394,0.687760,0.001899,-0.115677,0.000124,-0.000012,0.000856,-7.588448,7.494874,0.000856,-0.000027,0.000122
1075.897664,534.343907,154.459467,0.235646,0.688018,0.001838,-0.114025,0.000133,-0.000048,0.000796,-7.601037,7.517592,0.000796,-0.000063,0.000127
1077.897474,535.888598,155.729568,0.232087,0.688292,0.001710,-0.112494,0.000141,-0.000080,0.000735,-7.608205,7.537024,0.000735,-0.000095,0.000131
1079.897284,537.432931,157.000105,0.228840,0.688581,0.001531,-0.111088,0.000148,-0.000099,0.000670,-7.609193,7.543958,0.000670,-0.000115,0.000136
1081.897094,538.976890,158.271097,0.225980,0.688882,0.001328,-0.109817,0.000153,-0.000104,0.000601,-7.604079,7.539337,0.000601,-0.000121,0.000141
1083.896903,540.520460,159.542563,0.223528,0.689192,0.001127,-0.108689,0.000157,-0.000097,0.000527,-7.595077,7.525164,0.000527,-0.000113,0.000146
1085.896713,542.063631,160.814513,0.221458,0.689509,0.000949,-0.107712,0.000160,-0.000081,0.000450,-7.583289,7.508184,0.000450,-0.000097,0.000150
1087.896523,543.606398,162.086955,0.219709,0.689828,0.000806,-0.106889,0.000159,-0.000063,0.000373,-7.570605,7.494475,0.000373,-0.000079,0.000151
1089.896333,545.148761,163.359886,0.218213,0.690142,0.000695,-0.106218,0.000156,-0.000047,0.000298,-7.560965,7.487653,0.000298,-0.000064,0.000150
1091.896142,546.690729,164.633295,0.216911,0.690447,0.000610,-0.105693,0.000149,-0.000038,0.000227,-7.555219,7.491000,0.000227,-0.000053,0.000144
1093.895952,548.232319,165.907162,0.215764,0.690735,0.000538,-0.105303,0.000140,-0.000035,0.000163,-7.552060,7.501760,0.000163,-0.000049,0.000135
