,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
1742,3483.942966,33.100865,-0.665066,-0.113120,4.142784,-11.640420,-8.046545,-3.645474,72.938794
1743,3485.942933,33.334168,-0.878364,-0.101565,3.661707,-11.858371,-6.284239,-5.138849,72.998580
1744,3487.942901,33.539404,-1.064924,-0.087308,3.290681,-12.161772,-4.296511,-7.811975,73.057621
1745,3489.942868,33.724144,-1.220507,-0.071108,3.039920,-12.617710,-2.270563,-10.583359,73.115985
1746,3491.942835,33.895967,-1.342526,-0.053787,2.908753,-13.229093,-0.307378,-12.298313,73.173753
1747,3493.942802,34.062014,-1.429956,-0.036107,2.891153,-13.933279,0.392733,-9.931781,73.231012
1748,3495.942770,34.226967,-1.482961,-0.018571,2.913474,-14.497751,1.090655,-6.932365,73.287847
1749,3497.942737,34.393301,-1.502276,-0.001447,2.975089,-14.889388,1.743640,-3.415166,73.344341
1750,3499.942704,34.563346,-1.488961,0.015065,3.073134,-15.081422,4.953198,-3.006384,73.400571
1751,3501.942671,34.743307,-1.444380,0.030674,3.350659,-15.249868,6.548460,-1.232688,73.456600
1752,3503.942639,34.940730,-1.370462,0.045064,3.716523,-15.318739,5.822066,2.677494,73.512471
1753,3505.942606,35.156900,-1.269500,0.058135,4.040997,-15.169517,6.000240,4.714124,73.568202
1754,3507.942573,35.390858,-1.143848,0.069851,4.374616,-14.907408,7.158408,4.976865,73.623803
1755,3509.942540,35.644499,-0.996060,0.080069,4.771646,-14.631374,8.419681,4.683337,73.679267
1756,3511.942508,35.921250,-0.829079,0.088611,5.237261,-14.372381,9.281985,4.470134,73.734567
1757,3513.942475,36.223887,-0.646242,0.095339,5.748657,-14.126097,9.485954,4.691817,73.789663
1758,3515.942442,36.553374,-0.451174,0.100191,6.268816,-13.868823,9.268396,5.066550,73.844498
1759,3517.942409,36.908863,-0.247637,0.103172,6.774045,-13.592640,8.792615,5.413576,73.899009
1760,3519.942377,37.288371,-0.039407,0.104327,7.249925,-13.299643,7.897821,5.979025,73.953131
1761,3521.942344,37.688872,0.169814,0.103738,7.673824,-12.978731,6.541633,6.836102,74.006804
1762,3523.942311,38.106121,0.376497,0.101524,8.021631,-12.615268,5.099841,7.507457,74.059972
1763,3525.942279,38.535272,0.577377,0.097824,8.289980,-12.220232,4.033153,7.430013,74.112591
1764,3527.942246,38.972118,0.769469,0.092759,8.499853,-11.833597,0.853055,9.716345,74.164628
1765,3529.942213,39.410429,0.950086,0.086512,8.543729,-11.333846,-2.373783,11.762731,74.216063
1766,3531.942180,39.841616,1.117054,0.079342,8.423076,-10.735979,-5.595484,13.520585,74.266890
1767,3533.942148,40.257671,1.268728,0.071483,8.142000,-10.056802,-8.797564,15.020221,74.317122
1768,3535.942115,40.651194,1.403942,0.063146,7.705068,-9.310822,-11.293009,16.378157,74.366788
1769,3537.942082,41.016158,1.521966,0.054530,7.150175,-8.506065,-8.282069,17.591551,74.415924
1770,3539.942049,41.354223,1.622469,0.045824,6.747239,-7.650209,-4.831345,18.643120,74.464575
1771,3541.942017,41.673867,1.705503,0.037209,6.514340,-6.751500,-1.584701,19.549782,74.512781
1772,3543.941984,41.983380,1.771468,0.028857,6.438606,-5.817208,1.423461,20.326451,74.560571
1773,3545.941951,42.290146,1.821094,0.020928,6.506073,-4.853806,3.930407,20.984316,74.607968
1774,3547.941918,42.600385,1.855405,0.013564,6.690868,-3.867191,4.287582,21.531350,74.654985
1775,3549.941886,42.917148,1.875679,0.006891,6.890865,-2.862849,2.673139,21.971093,74.701630
1776,3551.941853,43.238929,1.883416,0.001010,7.014581,-1.845998,1.137984,22.303723,74.747912
1777,3553.941820,43.562281,1.880290,-0.003996,7.066844,-0.821678,-0.314925,22.529050,74.793838
1778,3555.941787,43.884072,1.868109,-0.008069,7.052490,0.205231,-1.684350,22.647062,74.839419
1779,3557.941755,44.201469,1.848774,-0.011172,6.976274,1.229998,-2.969337,22.657848,74.884669
1780,3559.941722,44.511919,1.824233,-0.013291,6.842860,2.248027,-4.166917,22.561436,74.929599
1781,3561.941689,44.813136,1.796446,-0.014432,6.656909,3.254842,-3.900573,22.358821,74.974225
1782,3563.941656,45.104433,1.767333,-0.014624,6.483980,4.246107,-3.622175,22.052018,75.018559
1783,3565.941624,45.386572,1.738744,-0.013916,6.324403,5.217619,-4.248537,21.641585,75.062614
1784,3567.941591,45.659427,1.712408,-0.012376,6.138371,6.165244,-5.214017,21.126681,75.106402
1785,3569.941558,45.921689,1.689907,-0.010084,5.911407,7.084881,-6.107554,20.506632,75.149931
1786,3571.941526,46.171833,1.672643,-0.007141,5.647052,7.972475,-6.927475,19.781007,75.193215
1787,3573.941493,46.408513,1.661805,-0.003656,5.348832,8.824027,-7.674669,18.949378,75.236264
1788,3575.941460,46.630551,1.658353,0.000252,5.020146,9.635578,-8.350752,18.011401,75.279091
1789,3577.941427,46.836919,1.663004,0.004457,4.664248,10.403201,-8.955274,16.966768,75.321710
1790,3579.941395,47.026735,1.676213,0.008829,4.284333,11.122992,-8.415858,15.817018,75.364133
1791,3581.941362,47.200203,1.698173,0.013235,3.928834,11.791127,-5.575687,14.567884,75.406375
1792,3583.941329,47.360557,1.728811,0.017544,3.694262,12.404005,-3.040223,13.223806,75.448445
1793,3585.941296,47.512699,1.767786,0.021622,3.566858,12.958162,0.497114,11.786994,75.490351
1794,3587.941264,47.662024,1.814498,0.025343,3.587609,13.450187,0.526811,10.255422,75.532094
1795,3589.941231,47.811641,1.868093,0.028581,3.609513,13.876575,-0.288398,8.623502,75.573671
1796,3591.941198,47.960851,1.927482,0.031224,3.597571,14.233645,-1.065344,6.889329,75.615078
1797,3593.941165,48.108285,1.991361,0.033168,3.553643,14.517714,-1.806927,5.051834,75.656311
1798,3595.941133,48.252668,2.058242,0.034326,3.479454,14.725133,-2.516222,3.110037,75.697369
1799,3597.941100,48.392815,2.126485,0.034626,3.376584,14.852281,-3.196020,1.063111,75.738252
1800,3599.941067,48.527626,2.194333,0.034015,3.246475,14.895560,-3.848722,-1.089517,75.778962
1801,3601.941034,48.656077,2.259956,0.032462,3.090446,14.851390,-4.476274,-3.348063,75.819502
1802,3603.941002,48.777215,2.321495,0.029958,2.909702,14.716201,-5.080102,-5.712282,75.859880
1803,3605.940969,48.890150,2.377106,0.026513,2.705352,14.486421,-5.661081,-8.181397,75.900106
1804,3607.940936,48.994048,2.424994,0.022160,2.478422,14.158462,-6.219477,-10.754025,75.940192
1805,3609.940903,49.088125,2.463450,0.016947,2.229878,13.728708,-6.754702,-13.379435,75.980154
1806,3611.940871,49.171636,2.490877,0.010938,1.960656,13.195444,-7.262666,-15.859932,76.020011
1807,3613.940838,49.243873,2.505809,0.004209,1.671797,12.564644,-7.736158,-18.144325,76.059784
1808,3615.940805,49.304164,2.506941,-0.003148,1.364571,11.844078,-8.167857,-20.230445,76.099497
1809,3617.940772,49.351878,2.493142,-0.011031,1.040486,11.041374,-8.550730,-22.116289,76.139175
1810,3619.940740,49.386426,2.463469,-0.019331,0.701284,10.164034,-8.878215,-23.800214,76.178845
1811,3621.940707,49.407266,2.417179,-0.027936,0.348928,9.219458,-9.144300,-25.281210,76.218532
1812,3623.940674,49.413912,2.353727,-0.036735,-0.014400,8.214968,-9.343649,-26.558803,76.258265
1813,3625.940642,49.405937,2.272768,-0.045619,-0.386310,7.157834,-9.471669,-27.633185,76.298069
1814,3627.940609,49.382985,2.174152,-0.054483,-0.764220,6.055296,-9.524550,-28.505174,76.337968
1815,3629.940576,49.344776,2.057925,-0.063225,-1.145367,4.914598,-9.499268,-29.176084,76.377985
1816,3631.940543,49.291124,1.924323,-0.071750,-1.526820,3.743002,-9.393626,-29.647738,76.418141
1817,3633.940511,49.221941,1.773777,-0.079962,-1.905501,2.547824,-9.206240,-29.922332,76.458453
1818,3635.940478,49.137255,1.606912,-0.087774,-2.278207,1.336448,-8.936532,-30.002332,76.498938
1819,3637.940445,49.037218,1.424546,-0.095098,-2.641627,0.116348,-8.584685,-29.890283,76.539604
1820,3639.940412,48.922122,1.227689,-0.101852,-2.992375,-1.104892,-8.151621,-29.588721,76.580462
1821,3641.940380,48.792410,1.017548,-0.107957,-3.327016,-2.319568,-7.638956,-29.099957,76.621514
1822,3643.940347,48.648684,0.795517,-0.113337,-3.642097,-3.519842,-7.048943,-28.425960,76.662760
1823,3645.940314,48.491714,0.563174,-0.117923,-3.934185,-4.697734,-6.384415,-27.568152,76.704198
1824,3647.940281,48.322444,0.322264,-0.121649,-4.199905,-5.845122,-5.648741,-26.527301,76.745818
1825,3649.940249,48.141990,0.074689,-0.124457,-4.435974,-6.953739,-4.845787,-25.303423,76.787609
1826,3651.940216,47.951644,-0.177512,-0.126293,-4.639248,-8.015182,-3.979873,-23.895722,76.829558
1827,3653.940183,47.752860,-0.432186,-0.127108,-4.806755,-9.020919,-3.055746,-22.302567,76.871646
1828,3655.940150,47.547247,-0.687085,-0.126862,-4.935737,-9.962296,-2.078555,-20.521541,76.913856
1829,3657.940118,47.336557,-0.939895,-0.125517,-5.023680,-10.830559,-1.053825,-18.549526,76.956166
1830,3659.940085,47.122660,-1.188259,-0.123044,-5.068351,-11.616860,0.012555,-16.382844,76.998555
1831,3661.940052,46.907528,-1.429803,-0.119420,-5.067818,-12.312283,1.114344,-14.017507,77.041003
1832,3663.940019,46.693214,-1.662164,-0.114629,-5.020472,-12.907856,2.244573,-11.450236,77.083491
1833,3665.939987,46.481821,-1.883010,-0.108664,-4.925055,-13.394607,2.511280,-10.368467,77.126001
1834,3667.939954,46.274686,-2.090083,-0.101559,-4.818279,-13.835458,1.818367,-11.061063,77.168519
1835,3669.939921,46.071467,-2.281335,-0.093428,-4.740966,-14.305750,0.390985,-13.198336,77.211037
1836,3671.939888,45.870253,-2.455075,-0.084468,-4.724343,-14.866889,-0.352002,-14.003007,77.253553
1837,3673.939856,45.669050,-2.610074,-0.074895,-4.739311,-15.462314,0.488159,-11.351890,77.296074
1838,3675.939823,45.467879,-2.745489,-0.064851,-4.718544,-15.945230,0.542483,-10.210911,77.338615
1839,3677.939790,45.267463,-2.860695,-0.054447,-4.695446,-16.379994,0.186782,-9.770867,77.381193
1840,3679.939758,45.067424,-2.955328,-0.043846,-4.687482,-16.796612,0.883392,-6.662158,77.423832
1841,3681.939725,44.867954,-3.029312,-0.033180,-4.649738,-17.081259,1.048734,-4.786338,77.466558
1842,3683.939692,44.669717,-3.082736,-0.022552,-4.604809,-17.286311,1.000964,-3.478933,77.509399
1843,3685.939659,44.472699,-3.115889,-0.012099,-4.561782,-17.435856,1.771809,-0.159902,77.552385
1844,3687.939627,44.277461,-3.129269,-0.001924,-4.485310,-17.442757,2.244992,2.388911,77.595546
1845,3689.939594,44.085072,-3.123479,0.007904,-4.387958,-17.339165,1.552749,1.871946,77.638909
1846,3691.939561,43.895260,-3.099268,0.017248,-4.320269,-17.257560,1.277649,2.337666,77.682503
1847,3693.939528,43.707051,-3.057681,0.025939,-4.264246,-17.155057,1.166534,3.149716,77.726351
1848,3695.939496,43.520023,-3.000023,0.033849,-4.212771,-17.016073,1.168467,4.223535,77.770477
1849,3697.939463,43.334034,-2.927805,0.040884,-4.160865,-16.828452,1.337511,5.680426,77.814900
1850,3699.939430,43.149242,-2.842687,0.046992,-4.101033,-16.574347,2.164482,8.744392,77.859633
1851,3701.939397,42.966671,-2.746378,0.052193,-4.003515,-16.180378,2.631875,10.895403,77.904687
1852,3703.939365,42.787709,-2.640505,0.056554,-3.884086,-15.685967,3.412582,13.716799,77.950065
1853,3705.939332,42.613767,-2.526568,0.060169,-3.728128,-15.059099,4.007234,16.106372,77.995766
1854,3707.939299,42.446452,-2.405864,0.063166,-3.543726,-14.317928,3.367999,16.203807,78.041783
1855,3709.939266,42.285907,-2.279482,0.065630,-3.387708,-13.567306,4.170365,18.857769,78.088107
1856,3711.939234,42.132509,-2.148375,0.067674,-3.193291,-12.688184,4.692690,20.929854,78.134726
1857,3713.939201,41.987908,-2.013186,0.069480,-2.973210,-11.706600,5.589716,23.499126,78.181624
1858,3715.939168,41.853902,-1.874202,0.071247,-2.709588,-10.598337,4.923663,23.685111,78.228786
1859,3717.939135,41.730983,-1.731331,0.073135,-2.476176,-9.475514,-2.000065,15.791962,78.276192
1860,3719.939103,41.610761,-1.584384,0.075028,-2.571449,-8.723261,-4.404993,13.361370,78.323828
1861,3721.939070,41.482644,-1.433609,0.076727,-2.782277,-8.083773,-4.285895,14.281706,78.371689
1862,3723.939037,41.343885,-1.279396,0.078273,-2.988390,-7.396952,-3.231136,16.527789,78.419780
1863,3725.939004,41.195693,-1.121908,0.079836,-3.144540,-6.598217,-5.318561,13.545182,78.468106
1864,3727.938972,41.036692,-0.961013,0.081479,-3.402857,-5.940340,-8.012114,10.034641,78.516675
1865,3729.938939,40.861004,-0.796668,0.083089,-3.794036,-5.450415,-10.834304,6.827876,78.565499
1866,3731.938906,40.661664,-0.629083,0.084535,-4.325982,-5.115178,-13.367744,4.425131,78.614597
1867,3733.938874,40.431634,-0.458723,0.085697,-4.986391,-4.896562,-14.968883,3.381773,78.664000
1868,3735.938841,40.165054,-0.286253,0.086505,-5.731049,-4.728329,-14.117367,4.859085,78.713747
1869,3737.938808,39.859972,-0.112386,0.086992,-6.438853,-4.484709,-13.154151,6.202431,78.763885
1870,3739.938775,39.517498,0.062312,0.087249,-7.104134,-4.171016,-12.083600,7.406282,78.814460
1871,3741.938743,39.138976,0.237446,0.087355,-7.721174,-3.792819,-10.907902,8.467942,78.865525
1872,3743.938710,38.726016,0.412758,0.087369,-8.284057,-3.355846,-10.707197,8.524009,78.917128
1873,3745.938677,38.279057,0.588072,0.087305,-8.842904,-2.910948,-11.344876,7.655375,78.969321
1874,3747.938644,37.795970,0.763157,0.087098,-9.442355,-2.506446,-9.953781,8.211510,79.022160
1875,3749.938612,37.276117,0.937625,0.086689,-9.975323,-2.066767,-8.313707,8.735828,79.075705
1876,3751.938579,36.722089,1.111024,0.086063,-10.426847,-1.592317,-6.568737,9.116430,79.130015
1877,3753.938546,36.137201,1.282862,0.085197,-10.789026,-1.089666,-4.724714,9.350592,79.185152
1878,3755.938513,35.525384,1.452581,0.084054,-11.053706,-0.565844,-2.897829,9.410217,79.241172
1879,3757.938481,34.891098,1.619536,0.082586,-11.218757,-0.029867,-2.293673,9.237512,79.298129
1880,3759.938448,34.237199,1.782969,0.080729,-11.351659,0.505382,-3.491498,9.497497,79.356072
1881,3761.938415,33.561603,1.941995,0.078432,-11.557589,1.065547,-2.131165,9.373964,79.415053
1882,3763.938382,32.863413,2.095657,0.075656,-11.685623,1.628705,-0.330865,9.071105,79.475129
1883,3765.938350,32.147246,2.242906,0.072341,-11.705882,2.184157,1.201048,8.862237,79.536363
1884,3767.938317,31.418623,2.382585,0.068432,-11.630884,2.737553,2.971019,8.485505,79.598807
1885,3769.938284,30.683718,2.513460,0.063881,-11.441618,3.278113,4.360686,8.331914,79.662511
1886,3771.938251,29.949183,2.634230,0.058650,-11.158157,3.819719,5.413711,8.465500,79.727514
1887,3773.938219,29.220915,2.743593,0.052754,-10.799038,4.381279,5.144673,9.728300,79.793850
1888,3775.938186,28.501689,2.840413,0.046339,-10.450782,5.039812,4.528605,11.276888,79.861542
1889,3777.938153,27.790553,2.924048,0.039714,-10.137945,5.818821,3.551843,13.047208,79.930622
1890,3779.938120,27.084559,2.994596,0.033313,-9.887506,6.738774,5.182897,12.233480,80.001132
1891,3781.938088,26.386167,3.052962,0.027440,-9.514378,7.619490,7.408435,10.652071,80.073124
1892,3783.938055,25.706749,3.100310,0.022107,-8.969757,8.402562,7.754074,10.507222,80.146638
1893,3785.938022,25.055457,3.137805,0.017387,-8.387860,9.191066,7.682761,10.538877,80.221682
1894,3787.937990,24.435755,3.166930,0.013526,-7.799626,9.997981,8.806756,9.412561,80.298247
1895,3789.937957,23.853741,3.189562,0.010655,-7.112163,10.732734,10.096740,7.971687,80.376308
1896,3791.937924,23.320278,3.207564,0.008682,-6.309547,11.366423,11.108302,6.558866,80.455801
1897,3793.937891,22.846679,3.222460,0.007379,-5.411896,11.896439,10.867458,6.029532,80.536610
1898,3795.937859,22.439621,3.235313,0.006544,-4.521201,12.390618,9.772901,5.905769,80.618570
1899,3797.937826,22.098330,3.246928,0.006101,-3.710856,12.880310,8.304929,5.779361,80.701487
1900,3799.937793,21.816884,3.257999,0.006007,-3.015902,13.363925,8.378266,4.287563,80.785167
1901,3801.937760,21.592515,3.269001,0.006000,-2.309982,13.725179,8.109065,3.475957,80.869423
1902,3803.937728,21.426044,3.279696,0.005673,-1.623629,14.019384,7.515501,3.273798,80.954063
1903,3805.937695,21.315350,3.289295,0.004822,-0.986069,14.297109,6.865588,3.078681,81.038896
1904,3807.937662,21.256397,3.296783,0.003366,-0.403527,14.558334,6.233056,2.609616,81.123745
1905,3809.937629,21.244578,3.301020,0.001216,0.124506,14.779408,5.568658,1.916968,81.208460
1906,3811.937597,21.274953,3.300669,-0.001758,0.594812,14.941307,4.854019,1.019341,81.292916
1907,3813.937564,21.342146,3.294138,-0.005707,1.003051,15.027037,4.015017,0.447904,81.377019
1908,3815.937531,21.440154,3.279605,-0.010704,1.339072,15.064522,4.068618,0.593739,81.460710
1909,3817.937498,21.565729,3.255281,-0.016603,1.677781,15.113951,5.469525,1.063749,81.543960
1910,3819.937466,21.723364,3.219794,-0.023081,2.130570,15.202012,6.418417,1.986730,81.626744
1911,3821.937433,21.920374,3.172382,-0.029742,2.658630,15.365465,7.451623,2.365280,81.709016
1912,3823.937400,22.162432,3.112947,-0.036249,3.267379,15.558694,8.434275,2.418499,81.790710
1913,3825.937367,22.454861,3.041800,-0.042445,3.950775,15.754655,8.904556,1.655710,81.871736
1914,3827.937335,22.800608,2.959358,-0.048363,4.665411,15.887534,8.906574,0.573718,81.951991
1915,3829.937302,23.199013,2.865800,-0.054186,5.372421,15.933076,8.543495,-0.430635,82.031372
1916,3831.937269,23.646558,2.760950,-0.060086,6.042359,15.899308,7.620384,-1.704986,82.109787
1917,3833.937236,24.136930,2.644353,-0.066192,6.632024,15.767376,6.318556,-2.713967,82.187167
1918,3835.937204,24.661377,2.515342,-0.072562,7.114158,15.560288,5.174191,-2.442121,82.263471
1919,3837.937171,25.211117,2.373322,-0.079012,7.503343,15.376600,3.353845,-2.546424,82.338688
1920,3839.937138,25.776610,2.218224,-0.085236,7.751988,15.187816,1.107993,-2.723888,82.412825
1921,3841.937106,26.346139,2.050522,-0.090974,7.832968,14.988735,-1.988330,-3.632827,82.485912
1922,3843.937073,26.905635,1.871176,-0.096041,7.689633,14.726852,-1.097844,-9.715457,82.558000
1923,3845.937040,27.450019,1.681156,-0.100805,7.611515,14.035538,4.474944,-15.839708,82.629156
1924,3847.937007,27.995914,1.480153,-0.106089,7.925961,12.922512,-0.456513,-17.359246,82.699424
1925,3849.936975,28.544743,1.266544,-0.112287,7.894287,11.718074,0.076700,-11.224486,82.768807
1926,3851.936942,29.085872,1.038906,-0.118730,7.899542,10.948926,-0.731614,-6.151874,82.837331
1927,3853.936909,29.618859,0.797844,-0.124327,7.850025,10.532550,-2.301011,-1.306544,82.905014
1928,3855.936876,30.138491,0.545932,-0.128233,7.696202,10.445208,-4.894869,2.999152,82.971864
1929,3857.936844,30.635965,0.287370,-0.129776,7.373018,10.643227,-2.569441,1.012668,83.037889
1930,3859.936811,31.111305,0.027354,-0.128857,7.205462,10.709265,-0.723236,-0.065509,83.103100
1931,3861.936778,31.573777,-0.229255,-0.125792,7.158891,10.705046,0.866743,-2.700348,83.167492
1932,3863.936745,32.030500,-0.478228,-0.120950,7.213976,10.533430,3.574418,-5.093127,83.231045
1933,3865.936713,32.489776,-0.716228,-0.114781,7.438060,10.214136,5.994039,-7.110586,83.293736
1934,3867.936680,32.960872,-0.940825,-0.107683,7.808475,9.774722,6.792771,-8.753359,83.355533
1935,3869.936647,33.448755,-1.150386,-0.099997,8.221948,9.241908,6.384543,-10.049894,83.416403
1936,3871.936614,33.952843,-1.343955,-0.092002,8.604486,8.639756,5.271693,-11.021095,83.476319
1937,3873.936582,34.469251,-1.521115,-0.083918,8.915260,7.990046,3.760667,-11.681944,83.535271
1938,3875.936549,34.992583,-1.681873,-0.075915,9.133347,7.312594,-0.048627,-12.047630,83.593262
1939,3877.936516,35.513587,-1.826555,-0.068122,9.130572,6.625242,-3.645146,-12.127110,83.650315
1940,3879.936483,36.020583,-1.955716,-0.060630,8.925873,5.944223,-5.668060,-11.921646,83.706472
1941,3881.936451,36.505681,-2.070072,-0.053502,8.612321,5.284729,-7.074959,-11.435354,83.761791
1942,3883.936418,36.964929,-2.170437,-0.046780,8.226406,4.660969,-7.994489,-10.676647,83.816337
1943,3885.936385,37.396263,-2.257690,-0.040488,7.795971,4.086123,-9.334980,-9.655439,83.870179
1944,3887.936353,37.797819,-2.332737,-0.034636,7.299324,3.572427,-11.736042,-8.424903,83.923382
1945,3889.936320,38.165733,-2.396482,-0.029218,6.681647,3.129018,-13.496256,-7.174401,83.976012
1946,3891.936287,38.495699,-2.449803,-0.024225,5.978110,2.755028,-13.522113,-5.969075,84.028141
1947,3893.936254,38.786672,-2.493553,-0.019645,5.279079,2.446455,-12.237377,-4.835571,84.079836
1948,3895.936222,39.041511,-2.528553,-0.015468,4.650973,2.198260,-9.733589,-3.801573,84.131163
1949,3897.936189,39.266110,-2.555607,-0.011686,4.154424,2.004327,-6.989762,-2.889732,84.182177
1950,3899.936156,39.467926,-2.575498,-0.008293,3.799730,1.857688,1.247976,-2.146984,84.232922
1951,3901.936123,39.661422,-2.589000,-0.005285,3.862759,1.749255,2.114584,-1.566807,84.283427
1952,3903.936091,39.858282,-2.596876,-0.002660,3.969063,1.670488,3.017933,-1.097954,84.333698
1953,3905.936058,40.060667,-2.599887,-0.000416,4.120076,1.615548,3.436726,-0.723546,84.383737
1954,3907.936025,40.270116,-2.598791,0.001450,4.291231,1.579514,4.035849,-0.428126,84.433539
1955,3909.935992,40.487740,-2.594332,0.002946,4.491242,1.558297,4.976293,-0.200735,84.483097
1956,3911.935960,40.715242,-2.587235,0.004086,4.736612,1.548399,4.726812,-0.026968,84.532405
1957,3913.935927,40.953241,-2.578197,0.004885,4.968445,1.547077,4.214080,0.107688,84.581452
1958,3915.935894,41.200590,-2.567878,0.005365,5.173987,1.552329,3.889811,0.211362,84.630227
1959,3917.935861,41.456079,-2.556891,0.005553,5.362625,1.562579,4.604809,0.288181,84.678722
1960,3919.935829,41.719950,-2.545792,0.005480,5.584613,1.576472,5.258037,0.342728,84.726930
1961,3921.935796,41.993551,-2.535066,0.005182,5.836532,1.592892,5.640167,0.382228,84.774841
1962,3923.935763,42.277787,-2.525132,0.004696,6.105030,1.611088,6.287747,0.412795,84.822446
1963,3925.935730,42.573507,-2.516324,0.004064,6.402360,1.630608,7.050320,0.439446,84.869733
1964,3927.935698,42.881924,-2.508896,0.003328,6.733431,1.651244,8.165579,0.466961,84.916691
1965,3929.935665,43.204688,-2.503008,0.002535,7.114084,1.673012,4.785482,0.500566,84.963308
1966,3931.935632,43.538929,-2.498729,0.001731,7.335476,1.696170,-0.195341,0.543446,85.009571
1967,3933.935599,43.875457,-2.496038,0.000961,7.326509,1.721116,-5.147348,0.595592,85.055476
1968,3935.935567,44.203859,-2.494820,0.000270,7.092033,1.748247,-9.013037,0.656610,85.101029
1969,3937.935534,44.515324,-2.494870,-0.000296,6.684493,1.777937,-8.767467,0.724962,85.146246
1970,3939.935501,44.806637,-2.495894,-0.000695,6.290810,1.810490,-8.249624,0.798335,85.191148
1971,3941.935469,45.079064,-2.497519,-0.000889,5.922790,1.846104,-6.940462,0.879422,85.235759
1972,3943.935436,45.334846,-2.499300,-0.000845,5.615065,1.885096,-5.931208,0.972757,85.280097
1973,3945.935403,45.576606,-2.500730,-0.000535,5.353606,1.927977,-5.240670,1.079845,85.324178
1974,3947.935370,45.806272,-2.501253,0.000063,5.123855,1.975317,-4.808961,1.202043,85.368019
1975,3949.935338,46.025155,-2.500273,0.000968,4.914132,2.027739,-4.616161,1.340517,85.411629
1976,3951.935305,46.234049,-2.497163,0.002193,4.713822,2.085909,-4.440883,1.496351,85.455023
1977,3953.935272,46.433482,-2.491278,0.003744,4.522035,2.150531,-3.587850,1.666623,85.498209
1978,3955.935239,46.624572,-2.481964,0.005623,4.367791,2.222180,-3.049514,1.834704,85.541200
1979,3957.935207,46.808738,-2.468570,0.007827,4.237259,2.300713,-2.236912,1.997308,85.584004
1980,3959.935174,46.987323,-2.450455,0.010348,4.141908,2.385850,-1.678378,2.155803,85.626630
1981,3961.935141,47.161656,-2.427002,0.013171,4.070652,2.477376,-1.607152,2.310838,85.669085
1982,3963.935108,47.332372,-2.397628,0.016277,4.002684,2.575104,-1.087697,2.463418,85.711377
1983,3965.935076,47.500055,-2.361790,0.019642,3.956855,2.678897,-1.040791,2.614432,85.753511
1984,3967.935043,47.665257,-2.318998,0.023238,3.913160,2.788658,-0.668572,2.764514,85.795493
1985,3969.935010,47.828389,-2.268822,0.027034,3.885188,2.904319,3.422071,2.918106,85.837331
1986,3971.934977,47.993364,-2.210894,0.030993,4.027878,3.025995,5.161169,3.077067,85.879028
1987,3973.934945,48.165206,-2.144918,0.035079,4.242358,3.153867,4.949507,3.236471,85.920584
1988,3975.934912,48.345140,-2.070676,0.039251,4.447334,3.287900,4.109501,3.392297,85.961998
1989,3977.934879,48.532170,-1.988029,0.043468,4.616924,3.427892,3.553122,3.542485,86.003265
1990,3979.934846,48.725024,-1.896922,0.047685,4.763029,3.573560,3.759016,3.685953,86.044386
1991,3981.934814,48.923328,-1.797388,0.051859,4.917042,3.724580,4.108162,3.821732,86.085357
1992,3983.934781,49.127473,-1.689549,0.055945,5.084744,3.880589,4.721605,3.948813,86.126179
1993,3985.934748,49.338168,-1.573615,0.059898,5.276766,4.041183,4.309375,4.066028,86.166848
1994,3987.934715,49.555479,-1.449892,0.063673,5.451350,4.205908,4.338152,4.172191,86.207360
1995,3989.934683,49.778986,-1.318774,0.067225,5.626404,4.374265,4.249870,4.266505,86.247713
1996,3991.934650,50.008531,-1.180745,0.070514,5.797197,4.545727,4.038127,4.348173,86.287900
1997,3993.934617,50.243760,-1.036377,0.073496,5.958798,4.719735,3.973859,4.416585,86.327919
1998,3995.934585,50.484339,-0.886324,0.076135,6.117133,4.895711,3.641817,4.471352,86.367763
1999,3997.934552,50.729837,-0.731320,0.078394,6.261584,5.073065,3.260536,4.512259,86.407428
2000,3999.934519,50.979580,-0.572168,0.080243,6.390308,5.251205,2.978237,4.539231,86.446907
2001,4001.934486,51.232943,-0.409739,0.081651,6.507318,5.429544,2.961409,4.552331,86.486195
2002,4003.934454,51.489590,-0.244958,0.082596,6.623085,5.607504,3.324245,4.551817,86.525287
2003,4005.934421,51.749675,-0.078796,0.083055,6.752365,5.784524,4.182864,4.538201,86.564177
2004,4007.934388,52.013998,0.087735,0.083013,6.914165,5.960069,2.367055,4.511979,86.602859
2005,4009.934355,52.281718,0.253599,0.082459,7.005219,6.133633,1.278708,4.473277,86.641326
2006,4011.934323,52.550589,0.417740,0.081385,7.054127,6.304726,1.491691,4.422183,86.679574
2007,4013.934290,52.819904,0.579099,0.079790,7.110850,6.472882,1.563981,4.358672,86.717600
2008,4015.934257,53.089813,0.736624,0.077678,7.169968,6.637641,1.338898,4.282440,86.755400
2009,4017.934224,53.360153,0.889278,0.075055,7.220274,6.798544,0.196067,4.192983,86.792973
2010,4019.934192,53.629926,1.036052,0.071936,7.227596,6.955128,-0.172512,4.089667,86.830317
2011,4021.934159,53.898069,1.175975,0.068338,7.221193,7.106921,-0.361704,3.971871,86.867433
2012,4023.934126,54.164213,1.308124,0.064283,7.207850,7.253444,-0.472955,3.839038,86.904323
