,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
1428,2855.730125,55.128110,0.030084,-0.005503,-3.228026,15.868283,2.064239,18.508113,58.213541
1429,2857.729936,55.012261,0.019415,-0.005140,-3.153074,16.540311,2.553848,16.767516,58.249851
1430,2859.729747,54.899220,0.009631,-0.004622,-3.060146,17.150435,3.109084,14.686408,58.286239
1431,2861.729558,54.789705,0.001014,-0.003979,-2.946780,17.685944,3.553526,12.828729,58.322701
1432,2863.729369,54.684414,-0.006224,-0.003246,-2.816949,18.154653,4.009573,10.774480,58.359237
1433,2865.729180,54.583983,-0.011933,-0.002456,-2.670174,18.549064,4.368580,8.896795,58.395843
1434,2867.728991,54.488998,-0.016031,-0.001640,-2.509967,18.875334,4.784562,6.629165,58.432516
1435,2869.728802,54.400022,-0.018498,-0.000832,-2.334204,19.118859,4.982427,5.029375,58.469252
1436,2871.728613,54.317510,-0.019384,-0.000064,-2.150882,19.303909,5.094456,3.631889,58.506045
1437,2873.728424,54.241714,-0.018793,0.000643,-1.963163,19.437735,5.130908,2.417383,58.542893
1438,2875.728235,54.172772,-0.016861,0.001275,-1.773851,19.526928,5.080691,1.460754,58.579789
1439,2877.728046,54.110712,-0.013753,0.001818,-1.586166,19.580889,4.935222,0.840465,58.616730
1440,2879.727857,54.055430,-0.009648,0.002272,-1.403662,19.611969,4.770572,0.218095,58.653710
1441,2881.727668,54.006742,-0.004725,0.002637,-1.227082,19.620042,4.540727,-0.155959,58.690724
1442,2883.727479,53.964401,0.000841,0.002915,-1.058874,19.614265,4.295664,-0.530357,58.727769
1443,2885.727290,53.928100,0.006880,0.003112,-0.899633,19.594604,4.009067,-0.740320,58.764839
1444,2887.727101,53.897489,0.013237,0.003235,-0.750931,19.567145,3.722047,-1.033049,58.801930
1445,2889.726912,53.872186,0.019773,0.003292,-0.612809,19.528809,3.434053,-1.424964,58.839039
1446,2891.726723,53.851803,0.026362,0.003288,-0.485327,19.475910,3.139231,-1.850894,58.876163
1447,2893.726534,53.835945,0.032883,0.003225,-0.368755,19.407179,2.825429,-2.166615,58.913297
1448,2895.726345,53.824198,0.039219,0.003104,-0.263813,19.326707,2.507119,-2.472342,58.950438
1449,2897.726156,53.816127,0.045257,0.002928,-0.170681,19.234867,2.160202,-2.453210,58.987585
1450,2899.725967,53.811277,0.050893,0.002702,-0.090429,19.143730,2.030518,-3.216938,59.024735
1451,2901.725778,53.809319,0.056029,0.002427,-0.014994,19.024218,2.166757,-3.277361,59.061886
1452,2903.725589,53.810257,0.060559,0.002097,0.065502,18.902463,2.214642,-3.269912,59.099037
1453,2905.725400,53.814219,0.064381,0.001720,0.147770,18.780994,2.172367,-3.175144,59.136184
1454,2907.725211,53.821206,0.067409,0.001303,0.228458,18.663060,2.037963,-3.024028,59.173327
1455,2909.725022,53.831095,0.069567,0.000852,0.304141,18.550759,1.810290,-2.603030,59.210463
1456,2911.724833,53.843635,0.070799,0.000379,0.371354,18.454113,1.497862,-2.651112,59.247592
1457,2913.724644,53.858451,0.071073,-0.000106,0.426952,18.355707,1.873328,-1.824737,59.284710
1458,2915.724455,53.875584,0.070377,-0.000589,0.496468,18.287995,2.227137,-1.426718,59.321818
1459,2917.724266,53.895533,0.068733,-0.001051,0.579084,18.235070,2.617417,-0.856867,59.358914
1460,2919.724077,53.918806,0.066199,-0.001477,0.676142,18.203296,3.014860,-0.473488,59.395995
1461,2921.723888,53.945938,0.062861,-0.001853,0.787887,18.185746,3.432364,-0.180864,59.433060
1462,2923.723699,53.977481,0.058832,-0.002167,0.915041,18.179046,3.888835,0.133688,59.470106
1463,2925.723510,54.014024,0.054244,-0.002410,1.059020,18.183996,4.360065,0.266506,59.507129
1464,2927.723321,54.056190,0.049249,-0.002574,1.220333,18.193856,4.837033,0.235885,59.544127
1465,2929.723132,54.104609,0.044008,-0.002656,1.399149,18.202576,5.285423,0.133170,59.581095
1466,2931.722943,54.159890,0.038685,-0.002655,1.594361,18.207495,5.689096,-0.047568,59.618029
1467,2933.722754,54.222586,0.033444,-0.002575,1.804262,18.205740,6.024509,-0.399016,59.654924
1468,2935.722565,54.293166,0.028438,-0.002421,2.026272,18.191035,6.302539,-0.832646,59.691776
1469,2937.722376,54.372004,0.023809,-0.002198,2.258216,18.160393,6.492602,-1.451717,59.728577
1470,2939.722187,54.459369,0.019684,-0.001919,2.496796,18.107047,6.632341,-2.063712,59.765324
1471,2941.721998,54.555428,0.016162,-0.001597,2.740106,18.031339,6.644960,-2.947241,59.802009
1472,2943.721809,54.660223,0.013317,-0.001245,2.983436,17.923415,6.618673,-3.733350,59.838628
1473,2945.721620,54.773676,0.011189,-0.000882,3.225324,17.786975,6.475943,-4.689123,59.875174
1474,2947.721431,54.895604,0.009784,-0.000525,3.461489,17.615971,6.260639,-5.636862,59.911642
1475,2949.721242,55.025694,0.009076,-0.000189,3.689281,17.410875,5.915677,-6.750470,59.948027
1476,2951.721053,55.163498,0.009000,0.000105,3.903999,17.165858,5.530868,-7.731857,59.984323
1477,2953.720864,55.308461,0.009453,0.000338,4.104236,16.885938,5.130207,-8.509019,60.020527
1478,2955.720675,55.459994,0.010303,0.000498,4.289469,16.578708,4.682401,-9.179789,60.056633
1479,2957.720486,55.617475,0.011393,0.000577,4.458062,16.248182,4.255227,-9.548454,60.092639
1480,2959.720297,55.780271,0.012556,0.000571,4.610834,15.905373,3.785280,-9.803546,60.128541
1481,2961.720108,55.947744,0.013623,0.000483,4.746331,15.554448,3.427453,-9.518470,60.164337
1482,2963.719919,56.119310,0.014438,0.000322,4.868647,15.214760,3.143333,-8.799391,60.200024
1483,2965.719730,56.294512,0.014877,0.000111,4.980478,14.901703,2.667754,-8.317932,60.235601
1484,2967.719541,56.472825,0.014866,-0.000124,5.075091,14.606703,2.231697,-7.434165,60.271067
1485,2969.719352,56.653640,0.014381,-0.000359,5.153988,14.343882,1.791425,-6.269315,60.306420
1486,2971.719163,56.836378,0.013453,-0.000560,5.217118,14.122952,1.451933,-4.547850,60.341660
1487,2973.718974,57.020534,0.012193,-0.000684,5.268120,13.963201,1.047798,-2.734186,60.376786
1488,2975.718785,57.205630,0.010802,-0.000683,5.304807,13.867468,0.034959,-5.073495,60.411800
1489,2977.718596,57.390791,0.009547,-0.000554,5.306027,13.690402,0.667740,-7.454707,60.446700
1490,2979.718407,57.575782,0.008647,-0.000336,5.329256,13.431066,1.218281,-9.555482,60.481488
1491,2981.718218,57.761316,0.008237,-0.000069,5.371502,13.099714,1.617263,-11.377433,60.516165
1492,2983.718029,57.947949,0.008385,0.000218,5.427403,12.706451,1.782021,-12.922262,60.550730
1493,2985.717840,58.136000,0.009104,0.000497,5.488800,12.261232,1.820372,-14.191622,60.585184
1494,2987.717651,58.325569,0.010355,0.000747,5.551315,11.773866,1.617931,-15.187104,60.619526
1495,2989.717462,58.516537,0.012064,0.000953,5.606696,11.254014,0.706422,-15.910454,60.653755
1496,2991.717273,58.708237,0.014132,0.001105,5.630798,10.711182,-0.547542,-16.363395,60.687873
1497,2993.717084,58.899405,0.016443,0.001195,5.612178,10.154718,-0.680890,-16.547002,60.721880
1498,2995.716895,59.089248,0.018869,0.001221,5.589098,9.593830,-0.808934,-16.462195,60.755777
1499,2997.716706,59.277632,0.021287,0.001187,5.561766,9.037602,-0.929697,-16.110124,60.789565
1500,2999.716517,59.464432,0.023581,0.001099,5.530452,8.494992,-1.025112,-15.538023,60.823246
1501,3001.716328,59.649545,0.025652,0.000966,5.496033,7.973285,-1.095928,-14.931414,60.856822
1502,3003.716139,59.832898,0.027420,0.000798,5.459350,7.473493,-1.136748,-14.336859,60.890295
1503,3005.715950,60.014446,0.028828,0.000607,5.421416,6.995064,-1.148080,-13.754594,60.923665
1504,3007.715761,60.194183,0.029836,0.000399,5.383219,6.537444,-1.135740,-13.184846,60.956936
1505,3009.715572,60.372129,0.030421,0.000185,5.345544,6.100080,-2.460501,-12.627873,60.990107
1506,3011.715383,60.547586,0.030574,-0.000031,5.264163,5.682415,-3.940944,-12.083708,61.023182
1507,3013.715194,60.719056,0.030300,-0.000241,5.134190,5.283891,-4.015818,-11.552422,61.056162
1508,3015.715005,60.885741,0.029616,-0.000441,5.002115,4.903947,-3.325354,-11.034688,61.089051
1509,3017.714816,61.048022,0.028548,-0.000625,4.893043,4.542008,-2.813979,-10.531366,61.121851
1510,3019.714627,61.206589,0.027127,-0.000792,4.800986,4.197482,-2.556558,-10.043002,61.154566
1511,3021.714439,61.361887,0.025392,-0.000940,4.717564,3.869773,-2.563478,-9.569881,61.187196
1512,3023.714250,61.514082,0.023383,-0.001066,4.634125,3.558281,-2.715085,-9.112159,61.219745
1513,3025.714061,61.663119,0.021145,-0.001169,4.545967,3.262413,-2.970950,-8.669948,61.252215
1514,3027.713872,61.808815,0.018721,-0.001250,4.449731,2.981573,-3.370898,-8.243259,61.284607
1515,3029.713683,61.950857,0.016159,-0.001308,4.340793,2.715175,-3.707635,-7.832167,61.316924
1516,3031.713494,62.088895,0.013502,-0.001345,4.221244,2.462633,-4.006702,-7.436873,61.349169
1517,3033.713305,62.222635,0.010792,-0.001362,4.092333,2.223360,-4.105236,-7.057706,61.381342
1518,3035.713116,62.351907,0.008066,-0.001361,3.960530,1.996766,-3.930174,-6.695243,61.413448
1519,3037.712927,62.476787,0.005361,-0.001342,3.834605,1.782246,-3.838608,-6.349804,61.445489
1520,3039.712738,62.597447,0.002710,-0.001307,3.711855,1.579194,-3.266821,-6.021885,61.477467
1521,3041.712549,62.714255,0.000142,-0.001259,3.607587,1.386991,-2.916132,-5.711863,61.509384
1522,3043.712360,62.827709,-0.002320,-0.001202,3.514683,1.205019,-3.808685,-5.418444,61.541243
1523,3045.712171,62.937557,-0.004658,-0.001135,3.393558,1.032700,-4.948078,-5.140186,61.573045
1524,3047.711982,63.042802,-0.006854,-0.001060,3.236467,0.869511,-6.040142,-4.876768,61.604793
1525,3049.711793,63.142351,-0.008896,-0.000981,3.045017,0.714935,-7.084513,-4.628127,61.636489
1526,3051.711604,63.235172,-0.010777,-0.000900,2.820807,0.568465,-8.080798,-4.394208,61.668137
1527,3053.711415,63.320284,-0.012494,-0.000818,2.565426,0.429593,-9.028567,-4.174965,61.699740
1528,3055.711226,63.396759,-0.014047,-0.000735,2.280457,0.297818,-9.927353,-3.970358,61.731303
1529,3057.711037,63.463722,-0.015436,-0.000654,1.967474,0.172643,-10.776659,-3.780354,61.762831
1530,3059.710848,63.520345,-0.016667,-0.000577,1.628046,0.053575,-11.575973,-3.604924,61.794327
1531,3061.710659,63.565849,-0.017749,-0.000505,1.263736,-0.059877,-12.324768,-3.444045,61.825799
1532,3063.710470,63.599500,-0.018691,-0.000438,0.876102,-0.168197,-13.022514,-3.297696,61.857250
1533,3065.710281,63.620608,-0.019507,-0.000379,0.466700,-0.271870,-13.668680,-3.165861,61.888688
1534,3067.710092,63.628525,-0.020212,-0.000327,0.037082,-0.371376,-14.262746,-3.048526,61.920119
1535,3069.709903,63.622645,-0.020820,-0.000282,-0.411200,-0.467192,-14.804203,-2.945677,61.951549
1536,3071.709714,63.602403,-0.021346,-0.000246,-0.876595,-0.559794,-15.292559,-2.857305,61.982986
1537,3073.709525,63.567271,-0.021810,-0.000219,-1.357551,-0.649657,-15.727347,-2.783398,62.014436
1538,3075.709336,63.516758,-0.022229,-0.000202,-1.852514,-0.737255,-16.108127,-2.723947,62.045908
1539,3077.709147,63.450412,-0.022622,-0.000193,-2.359927,-0.823061,-16.434486,-2.678945,62.077408
1540,3079.708958,63.367813,-0.023005,-0.000192,-2.878228,-0.907548,-16.706048,-2.648381,62.108946
1541,3081.708769,63.268579,-0.023396,-0.000201,-3.405849,-0.991191,-16.922474,-2.632246,62.140528
1542,3083.708580,63.152361,-0.023813,-0.000218,-3.941216,-1.074465,-17.083466,-2.630531,62.172165
1543,3085.708391,63.018846,-0.024271,-0.000242,-4.482745,-1.157851,-17.188765,-2.643225,62.203864
1544,3087.708202,62.867751,-0.024783,-0.000271,-5.028844,-1.241828,-17.238162,-2.670316,62.235634
1545,3089.708013,62.698830,-0.025359,-0.000306,-5.577907,-1.326882,-17.231492,-2.711793,62.267486
1546,3091.707824,62.511869,-0.026009,-0.000344,-6.128318,-1.413502,-17.168639,-2.767640,62.299428
1547,3093.707635,62.306689,-0.026737,-0.000385,-6.678443,-1.502184,-17.049540,-2.837843,62.331471
1548,3095.707446,62.083145,-0.027547,-0.000426,-7.226634,-1.593429,-16.874180,-2.922386,62.363623
1549,3097.707257,61.841128,-0.028439,-0.000465,-7.771224,-1.687745,-16.642600,-3.021250,62.395897
1550,3099.707068,61.580563,-0.029407,-0.000502,-8.310527,-1.785648,-16.354894,-3.134416,62.428302
1551,3101.706879,61.301416,-0.030445,-0.000534,-8.842834,-1.887665,-16.011208,-3.261863,62.460849
1552,3103.706690,61.003688,-0.031540,-0.000559,-9.366413,-1.994330,-15.611744,-3.403568,62.493550
1553,3105.706501,60.687423,-0.032677,-0.000576,-9.879503,-2.106191,-15.156756,-3.559509,62.526416
1554,3107.706312,60.352707,-0.033837,-0.000582,-10.380318,-2.223805,-14.646552,-3.729660,62.559458
1555,3109.706123,59.999670,-0.034998,-0.000577,-10.867040,-2.347746,-14.081492,-3.913997,62.592689
1556,3111.705934,59.628491,-0.036134,-0.000558,-11.337816,-2.478600,-13.461985,-4.112493,62.626121
1557,3113.705745,59.239399,-0.037217,-0.000523,-11.790758,-2.616969,-12.788487,-4.325124,62.659767
1558,3115.705556,58.832677,-0.038215,-0.000473,-12.223938,-2.763472,-12.061499,-4.551862,62.693640
1559,3117.705367,58.408669,-0.039097,-0.000406,-12.635387,-2.918748,-11.281561,-4.792685,62.727753
1560,3119.705178,57.967779,-0.039829,-0.000323,-13.023090,-3.083454,-10.449249,-5.047569,62.762119
1561,3121.704989,57.510480,-0.040378,-0.000224,-13.384982,-3.258268,-9.565168,-5.316496,62.796752
1562,3123.704800,57.037320,-0.040716,-0.000112,-13.718945,-3.443891,-8.629945,-5.599450,62.831667
1563,3125.704611,56.548926,-0.040820,0.000010,-14.022805,-3.641047,-7.644216,-5.896421,62.866877
1564,3127.704422,56.046016,-0.040670,0.000141,-14.294327,-3.850487,-6.608622,-6.207408,62.902397
1565,3129.704233,55.529398,-0.040256,0.000273,-14.531209,-4.072988,-5.523790,-6.532419,62.938241
1566,3131.704044,54.999991,-0.039582,0.000399,-14.731080,-4.309355,-4.390317,-6.871476,62.974424
1567,3133.703855,54.458825,-0.038667,0.000513,-14.891491,-4.560421,-3.208793,-7.202783,63.010962
1568,3135.703666,53.907055,-0.037545,0.000604,-15.009914,-4.826246,-1.980134,-7.435815,63.047868
1569,3137.703477,53.345975,-0.036274,0.000661,-15.083751,-5.103520,-0.705700,-7.534905,63.085157
1570,3139.703288,52.777028,-0.034929,0.000676,-15.110346,-5.387480,0.613025,-7.495417,63.122843
1571,3141.703099,52.201817,-0.033603,0.000642,-15.086992,-5.673031,1.974524,-7.315866,63.160940
1572,3143.702910,51.622122,-0.032399,0.000554,-15.010932,-5.954843,3.377178,-6.994825,63.199460
1573,3145.702721,51.039909,-0.031424,0.000412,-14.879368,-6.227338,4.025105,-7.189378,63.238417
1574,3147.702532,50.456728,-0.030790,0.000210,-14.720763,-6.510628,4.478018,-7.413339,63.277821
1575,3149.702343,49.873486,-0.030635,-0.000069,-14.542261,-6.806138,5.272787,-7.235305,63.317683
1576,3151.702154,49.291279,-0.031127,-0.000438,-14.329607,-7.097941,5.894486,-7.070639,63.358013
1577,3153.701965,48.711419,-0.032451,-0.000902,-14.089062,-7.386483,7.446230,-6.049976,63.398822
1578,3155.701776,48.135959,-0.034794,-0.001455,-13.781570,-7.636317,9.117009,-4.808354,63.440117
1579,3157.701587,47.568013,-0.038310,-0.002068,-13.400587,-7.837249,10.817344,-3.412942,63.481905
1580,3159.701398,47.011044,-0.043081,-0.002704,-12.943179,-7.981564,12.546362,-1.861616,63.524190
1581,3161.701209,46.468800,-0.049103,-0.003311,-12.406430,-8.061207,14.303948,-0.151893,63.566971
1582,3163.701020,45.945321,-0.056259,-0.003825,-11.787445,-8.067780,14.930697,0.559737,63.610244
1583,3165.700831,45.443824,-0.064304,-0.004195,-11.134112,-8.043287,14.635920,0.331215,63.654002
1584,3167.700642,44.965677,-0.072925,-0.004404,-10.486764,-8.028637,13.966995,-0.345305,63.698232
1585,3169.700453,44.510979,-0.081813,-0.004465,-9.862591,-8.044069,13.029599,-1.376311,63.742921
1586,3171.700264,44.079112,-0.090702,-0.004412,-9.274512,-8.106187,11.932507,-2.641466,63.788055
1587,3173.700075,43.668908,-0.099409,-0.004294,-8.730811,-8.226545,8.773782,-6.247884,63.833620
1588,3175.699886,43.276722,-0.107906,-0.004231,-8.327373,-8.513836,9.425427,-5.224575,63.879602
1589,3177.699697,42.900558,-0.116406,-0.004292,-7.890130,-8.756203,9.823855,-4.363792,63.925992
1590,3179.699508,42.542163,-0.125122,-0.004442,-7.430512,-8.960367,10.143765,-3.466742,63.972778
1591,3181.699319,42.202963,-0.134194,-0.004642,-6.952047,-9.123887,10.396448,-2.525450,64.019946
1592,3183.699130,41.884247,-0.143680,-0.004850,-6.457860,-9.243933,10.700312,-1.388750,64.067481
1593,3185.698941,41.587301,-0.153547,-0.005013,-5.945512,-9.310428,10.796651,-0.387912,64.115362
1594,3187.698752,41.313226,-0.163648,-0.005076,-5.425028,-9.329129,10.491484,0.241128,64.163570
1595,3189.698563,41.062397,-0.173736,-0.004995,-4.916074,-9.317431,10.216238,1.077896,64.212081
1596,3191.698374,40.834698,-0.183484,-0.004730,-4.417617,-9.264840,9.918265,2.065275,64.260872
1597,3193.698186,40.629962,-0.192479,-0.004232,-3.931168,-9.163547,9.534567,3.126592,64.309918
1598,3195.697997,40.447825,-0.200202,-0.003447,-3.461342,-9.009481,9.073797,4.275488,64.359194
1599,3197.697808,40.287660,-0.206019,-0.002315,-3.012355,-8.797923,5.125394,0.687996,64.408675
1600,3199.697619,40.144373,-0.209278,-0.000925,-2.757803,-8.763754,5.680531,3.466677,64.458340
1601,3201.697430,40.013997,-0.209570,0.000680,-2.474725,-8.590998,6.147615,5.790066,64.508173
1602,3203.697241,39.897973,-0.206332,0.002631,-2.167425,-8.301572,6.591791,7.618265,64.558160
1603,3205.697052,39.797614,-0.198762,0.005033,-1.837017,-7.919712,7.563881,10.594001,64.608284
1604,3207.696863,39.714863,-0.185844,0.008012,-1.456981,-7.387432,6.655503,8.073781,64.658528
1605,3209.696674,39.649948,-0.166381,0.011551,-1.121922,-6.980972,5.405234,4.843688,64.708871
1606,3211.696485,39.600246,-0.139463,0.015428,-0.849360,-6.736726,3.840132,0.993285,64.759297
1607,3213.696296,39.562254,-0.104677,0.019371,-0.655456,-6.686571,2.047651,-3.091678,64.809791
1608,3215.696107,39.531735,-0.062188,0.023070,-0.551939,-6.842867,0.038180,-7.202937,64.860345
1609,3217.695918,39.503851,-0.012802,0.026198,-0.550007,-7.207401,-2.084637,-10.804777,64.910954
1610,3219.695729,39.473309,0.042015,0.028431,-0.655626,-7.754830,-3.756611,-11.978361,64.961619
1611,3221.695540,39.435217,0.100212,0.029529,-0.846191,-8.362466,-4.545402,-9.027021,65.012347
1612,3223.695351,39.386365,0.159441,0.029459,-1.077097,-8.821038,-5.709556,-6.418273,65.063147
1613,3225.695162,39.324167,0.217442,0.028298,-1.367622,-9.147626,-6.727361,-2.959817,65.114031
1614,3227.694973,39.245697,0.272109,0.026138,-1.710607,-9.298528,-7.491302,0.975141,65.165014
1615,3229.694784,39.148501,0.321559,0.023107,-2.093424,-9.248697,-7.238993,6.067695,65.216116
1616,3231.694595,39.031730,0.364215,0.019390,-2.464354,-8.937784,-6.969682,10.664697,65.267356
1617,3233.694406,38.895851,0.398916,0.015201,-2.822606,-8.389603,-6.667449,14.763883,65.318758
1618,3235.694217,38.741376,0.424911,0.010729,-3.166545,-7.628011,-6.315028,18.362869,65.370343
1619,3237.694028,38.568909,0.441804,0.006142,-3.493605,-6.676985,-5.894883,21.459158,65.422133
1620,3239.693839,38.379196,0.449527,0.001593,-3.800256,-5.560680,-5.390191,24.050192,65.474153
1621,3241.693650,38.173181,0.448299,-0.002782,-4.082018,-4.303505,-4.785721,26.133405,65.526426
1622,3243.693461,37.952064,0.438595,-0.006863,-4.333506,-2.930199,-4.068618,27.706283,65.578976
1623,3245.693272,37.717355,0.421115,-0.010546,-4.548534,-1.465913,-3.229084,28.766418,65.631827
1624,3247.693083,37.470927,0.396753,-0.013739,-4.720237,0.063705,-2.260944,29.311598,65.685000
1625,3249.692894,37.215068,0.366574,-0.016363,-4.841239,1.632422,-1.162080,29.339820,65.738519
1626,3251.692705,36.952522,0.331773,-0.018361,-4.903855,3.213331,0.065270,28.849297,65.792402
1627,3253.692516,36.686523,0.293650,-0.019690,-4.900314,4.778768,1.414380,27.838437,65.846664
1628,3255.692327,36.420815,0.253561,-0.020331,-4.823012,6.300243,2.874075,26.305745,65.901318
1629,3257.692138,36.159660,0.212874,-0.020294,-4.664793,7.748387,4.428972,24.249684,65.956368
1630,3259.691949,35.907826,0.172902,-0.019624,-4.419227,9.092923,6.059927,21.668462,66.011814
1631,3261.691760,35.670543,0.134828,-0.018408,-4.080898,10.302685,7.744720,18.559796,66.067645
1632,3263.691571,35.453443,0.099617,-0.016780,-3.645678,11.345665,9.458976,14.920627,66.123840
1633,3265.691382,35.262466,0.067910,-0.014932,-3.110960,12.189132,11.177334,10.746842,66.180370
1634,3267.691193,35.103738,0.039909,-0.013113,-2.475834,12.799796,11.413977,8.039055,66.237193
1635,3269.691004,34.981043,0.015312,-0.011546,-1.824525,13.258524,10.130534,6.905460,66.294256
1636,3271.690815,34.893196,-0.006488,-0.010313,-1.244595,13.653832,8.659084,5.520668,66.351501
1637,3273.690626,34.836039,-0.026170,-0.009427,-0.747768,13.970588,6.973179,3.935341,66.408878
1638,3275.690437,34.804583,-0.044451,-0.008911,-0.347082,14.196717,5.032545,2.233606,66.466339
1639,3277.690248,34.792945,-0.062089,-0.008783,-0.057668,14.325168,2.846042,0.586262,66.523847
1640,3279.690059,34.794337,-0.079871,-0.009050,0.106061,14.358895,0.665514,-0.776996,66.581376
1641,3281.689870,34.801541,-0.098565,-0.009681,0.144351,14.314191,-1.475391,-1.816405,66.638910
1642,3283.689681,34.807404,-0.118834,-0.010602,0.059461,14.209680,-3.558709,-2.680616,66.696447
1643,3285.689492,34.804933,-0.141148,-0.011694,-0.145338,14.055414,-5.575417,-3.497184,66.753996
1644,3287.689303,34.787322,-0.165707,-0.012813,-0.466374,13.854044,-7.469924,-4.434385,66.811577
1645,3289.689114,34.748028,-0.192420,-0.013811,-0.896964,13.598432,-9.160798,-5.631095,66.869220
1646,3291.688925,34.680958,-0.220898,-0.014545,-1.425966,13.273257,-10.568966,-7.144929,66.926966
1647,3293.688736,34.580681,-0.250492,-0.014900,-2.037898,12.859574,-11.643588,-8.938585,66.984865
1648,3295.688547,34.442602,-0.280345,-0.014787,-2.714496,12.340160,-12.390800,-10.879880,67.042974
1649,3297.688358,34.263001,-0.309455,-0.014147,-3.437920,11.704950,-12.197742,-13.607981,67.101358
1650,3299.688169,34.040059,-0.336743,-0.012979,-4.154284,10.905764,-11.327524,-16.656778,67.160087
1651,3301.687980,33.774528,-0.361223,-0.011366,-4.824282,9.920552,-10.390105,-19.253586,67.219235
1652,3303.687791,33.468330,-0.382108,-0.009417,-5.443945,8.772273,-9.364503,-21.394996,67.278875
1653,3305.687602,33.123603,-0.398832,-0.007239,-6.007740,7.484177,-8.231309,-23.077711,67.339080
1654,3307.687413,32.742823,-0.411042,-0.004935,-6.508577,6.080004,-6.973599,-24.298525,67.399926
1655,3309.687224,32.328941,-0.418594,-0.002611,-6.937873,4.584185,-5.577745,-25.054341,67.461486
1656,3311.687035,31.885528,-0.421559,-0.000375,-7.285641,3.022064,-4.034114,-25.342225,67.523835
1657,3313.686846,31.416928,-0.420228,0.001662,-7.540645,1.420133,-2.337645,-25.159494,67.587047
1658,3315.686657,30.928425,-0.415115,0.003392,-7.690593,-0.193722,-0.488222,-24.503737,67.651192
1659,3317.686468,30.426404,-0.406936,0.004717,-7.722397,-1.789959,1.509177,-23.372815,67.716335
1660,3319.686279,29.918523,-0.396589,0.005558,-7.622497,-3.337130,3.644649,-21.764742,67.782530
1661,3321.686090,29.413866,-0.385087,0.005879,-7.377253,-4.801655,5.903926,-19.677385,67.849819
1662,3323.685901,28.923054,-0.373455,0.005706,-6.973408,-6.147640,8.269399,-17.107967,67.918222
1663,3325.685712,28.458315,-0.362577,0.005158,-6.398610,-7.336800,10.721683,-14.052339,67.987731
1664,3327.685523,28.033447,-0.352980,0.004479,-5.641950,-8.328513,12.900247,-10.860280,68.058303
1665,3329.685334,27.662781,-0.344571,0.004038,-4.718922,-9.105579,11.675639,-11.085297,68.129855
1666,3331.685145,27.351707,-0.336649,0.003967,-3.873533,-9.908224,10.889851,-10.698073,68.202261
1667,3333.684956,27.097557,-0.328604,0.004155,-3.077167,-10.690566,10.479677,-9.652500,68.275390
1668,3335.684767,26.899191,-0.319929,0.004617,-2.304633,-11.402122,7.504881,-11.935974,68.349107
1669,3337.684578,26.748894,-0.310218,0.005099,-1.747975,-12.287447,5.128773,-13.009512,68.423280
1670,3339.684389,26.632869,-0.299967,0.005093,-1.365753,-13.256980,4.410404,-11.159447,68.497805
1671,3341.684200,26.543048,-0.290356,0.004488,-1.035849,-14.091722,3.971119,-9.114072,68.572607
1672,3343.684011,26.476519,-0.282376,0.003493,-0.737965,-14.775391,3.829296,-6.792309,68.647619
1673,3345.683822,26.431868,-0.276548,0.002374,-0.450149,-15.285912,3.813934,-4.329101,68.722781
1674,3347.683633,26.408793,-0.272808,0.001450,-0.163152,-15.611676,3.719851,-2.081210,68.798030
1675,3349.683444,26.407051,-0.270447,0.001034,0.116868,-15.768344,3.604015,0.235305,68.873308
1676,3351.683255,26.426048,-0.268166,0.001418,0.388056,-15.750638,3.407493,2.477843,68.948554
1677,3353.683066,26.464840,-0.264102,0.002869,0.644171,-15.564398,3.112070,4.594387,69.023716
1678,3355.682877,26.521934,-0.255912,0.005601,0.877678,-15.219668,2.618789,6.215044,69.098749
1679,3357.682688,26.594985,-0.240912,0.009721,1.073744,-14.754353,1.867390,7.103144,69.173618
1680,3359.682499,26.680386,-0.216363,0.015165,1.213212,-14.223850,0.815129,7.071702,69.248303
1681,3361.682310,26.773032,-0.179847,0.021658,1.273939,-13.697011,0.079772,6.503491,69.322803
1682,3363.682121,26.867942,-0.129665,0.028748,1.279868,-13.213617,-0.679674,5.106126,69.397131
1683,3365.681933,26.961016,-0.065141,0.035838,1.229448,-12.834831,-2.090196,3.048330,69.471314
1684,3367.681744,27.046347,0.013065,0.042187,1.074629,-12.609043,-3.648475,1.334602,69.545383
1685,3369.681555,27.115877,0.102744,0.047029,0.804653,-12.510287,-5.285008,0.585177,69.619380
1686,3371.681366,27.160940,0.200248,0.049739,0.413701,-12.466999,-6.556522,1.567036,69.693354
1687,3373.681177,27.173602,0.300883,0.049967,-0.071538,-12.351025,-6.638437,5.014320,69.767363
1688,3375.680988,27.150072,0.399616,0.047791,-0.563486,-11.979434,-6.661854,8.187333,69.841469
1689,3377.680799,27.089855,0.491882,0.043532,-1.058224,-11.371407,-6.601482,11.090231,69.915733
1690,3379.680610,26.992724,0.573733,0.037485,-1.549920,-10.545377,-6.430243,13.726718,69.990216
1691,3381.680421,26.858874,0.641816,0.029933,-2.030672,-9.519111,-6.120436,16.099599,70.064980
1692,3383.680232,26.689076,0.693376,0.021162,-2.490403,-8.309802,-5.644815,18.210594,70.140094
1693,3385.680043,26.484844,0.726281,0.011476,-2.916814,-6.934168,-4.977567,20.060371,70.215634
