right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
105.731323,176.097894,4.229638,118.926225,182.791186,-1.155907
105.928469,175.727618,4.227805,119.115443,182.419129,-1.154878
106.125615,175.357342,4.225973,119.304662,182.047072,-1.153849
106.322761,174.987066,4.224141,119.491680,181.679342,-1.152833
106.522461,174.618170,4.221894,119.621631,181.429623,-1.152414
106.723682,174.250097,4.219401,119.816590,181.055060,-1.151790
106.924904,173.882024,4.216909,120.009308,180.684803,-1.151173
107.126125,173.513950,4.214416,120.175135,180.366210,-1.150643
107.330082,173.147390,4.211673,120.325950,180.083595,-1.150586
107.534466,172.781065,4.208891,120.524760,179.711062,-1.150513
107.738850,172.414741,4.206110,120.721285,179.342811,-1.150441
107.943494,172.048562,4.203326,120.872116,179.060204,-1.150387
108.150379,171.683644,4.200526,121.044467,178.745093,-1.150790
108.357264,171.318726,4.197727,121.247097,178.374624,-1.151265
108.564149,170.953809,4.194927,121.447398,178.008413,-1.151733
108.771641,170.589236,4.192225,121.582507,177.761446,-1.152052
108.980298,170.225327,4.189708,121.786222,177.397124,-1.152921
109.188955,169.861417,4.187191,121.989937,177.032802,-1.153790
109.397612,169.497508,4.184675,122.196021,176.664244,-1.154669
109.607474,169.134293,4.182249,122.336285,176.414589,-1.155312
109.818199,168.771576,4.179887,122.545535,176.047819,-1.156484
110.028923,168.408858,4.177526,122.752379,175.685266,-1.157642
110.239648,168.046141,4.175164,122.959223,175.322712,-1.158800
110.451329,167.683979,4.173242,123.102165,175.074582,-1.159708
110.663215,167.321936,4.171415,123.312277,174.713914,-1.161222
110.875101,166.959893,4.169587,123.524832,174.349051,-1.162754
111.087061,166.597893,4.167794,123.734944,173.988383,-1.164268
111.300082,166.236514,4.166509,123.885443,173.733423,-1.165457
111.513103,165.875135,4.165224,124.098513,173.374495,-1.167204
111.726124,165.513756,4.163939,124.314059,173.011394,-1.168971
111.939474,165.152572,4.162827,124.527129,172.652466,-1.170718
112.153569,164.791827,4.162109,124.685178,172.390707,-1.172123
112.367663,164.431081,4.161390,124.901061,172.033465,-1.174049
112.581758,164.070336,4.160671,125.116944,171.676223,-1.175975
112.796298,163.709855,4.160323,125.300205,171.372990,-1.177610
113.011204,163.349592,4.160279,125.503241,171.042020,-1.179402
113.226109,162.989328,4.160236,125.721504,170.686227,-1.181329
113.441015,162.629065,4.160192,125.942305,170.326297,-1.183278
113.657396,162.269686,4.160329,126.110212,170.053496,-1.184754
113.874163,161.910539,4.160512,126.333372,169.695024,-1.186689
114.090929,161.551393,4.160696,126.553967,169.340672,-1.188601
114.307762,161.192286,4.160888,126.777128,168.982201,-1.190535
114.526383,160.834265,4.161299,126.929515,168.739759,-1.191954
114.745003,160.476243,4.161710,127.153190,168.387345,-1.194179
114.963623,160.118222,4.162121,127.379467,168.030834,-1.196431
115.182829,159.760561,4.162565,127.603142,167.678421,-1.198656
115.403552,159.403832,4.163093,127.763303,167.429419,-1.200361
115.624274,159.047103,4.163621,127.989877,167.078864,-1.202829
115.844996,158.690374,4.164150,128.219086,166.724232,-1.205326
116.067036,158.334466,4.164643,128.445660,166.373677,-1.207795
116.290279,157.979309,4.165104,128.621336,166.105814,-1.209704
116.513523,157.624153,4.165565,128.850277,165.756800,-1.212191
116.736767,157.268996,4.166026,129.081881,165.403728,-1.214707
116.962102,156.915165,4.166361,129.294994,165.079159,-1.216924
117.188077,156.561740,4.166658,129.524843,164.730738,-1.218798
117.414051,156.208314,4.166956,129.757365,164.378267,-1.220694
117.640051,155.854905,4.167252,129.987215,164.029846,-1.222568
117.868678,155.503189,4.167412,130.212034,163.689735,-1.223924
118.097306,155.151474,4.167573,130.445081,163.337607,-1.225029
118.325933,154.799758,4.167734,130.675450,162.989527,-1.226122
118.555247,154.448493,4.167852,130.908517,162.637411,-1.227145
118.786585,154.098554,4.167844,131.139105,162.289475,-1.227327
119.017924,153.748616,4.167836,131.372375,161.937493,-1.227511
119.249262,153.398678,4.167828,131.602964,161.589556,-1.227693
119.482379,153.049929,4.167543,131.775326,161.331135,-1.227853
119.717296,152.702383,4.166979,132.011110,160.980832,-1.228120
119.952213,152.354837,4.166415,132.244183,160.634555,-1.228385
120.187129,152.007291,4.165851,132.479967,160.284252,-1.228652
120.424472,151.661403,4.164966,132.643977,160.043615,-1.228963
120.662663,151.316094,4.163968,132.882666,159.695285,-1.229492
120.900853,150.970785,4.162971,133.118612,159.350960,-1.230015
121.139044,150.625475,4.161973,133.354558,159.006634,-1.230539
121.379947,150.282054,4.160767,133.518402,158.771777,-1.231124
121.620891,149.938661,4.159558,133.757406,158.429567,-1.231996
121.861834,149.595267,4.158348,133.999189,158.083378,-1.232880
122.103308,149.252248,4.157134,134.210405,157.780963,-1.233651
122.346556,148.910484,4.155906,134.404527,157.508066,-1.234600
122.589805,148.568720,4.154677,134.649290,157.163979,-1.235795
122.833053,148.226955,4.153448,134.891239,156.823846,-1.236977
123.077089,147.885753,4.152346,135.068502,156.574695,-1.237844
123.321994,147.545173,4.151384,135.313069,156.236440,-1.239196
123.566899,147.204593,4.150421,135.557635,155.898185,-1.240547
123.811804,146.864013,4.149459,135.805046,155.555997,-1.241915
124.058026,146.524385,4.148630,135.993283,155.296804,-1.242950
124.304761,146.185127,4.147853,136.242928,154.956243,-1.244310
124.551495,145.845870,4.147076,136.489703,154.619596,-1.245654
124.798229,145.506612,4.146299,136.739347,154.279034,-1.247014
125.046883,145.168758,4.145628,136.924149,154.029359,-1.248061
125.295605,144.830955,4.144960,137.173352,153.694507,-1.249502
125.544327,144.493152,4.144293,137.425454,153.355760,-1.250961
125.793394,144.155604,4.143682,137.674657,153.020907,-1.252403
126.043750,143.819009,4.143281,137.864636,152.769041,-1.253529
126.294106,143.482414,4.142880,138.119077,152.432048,-1.255039
126.544462,143.145819,4.142478,138.370593,152.098929,-1.256533
126.795351,142.809622,4.142295,138.592941,151.804604,-1.257828
127.046872,142.473898,4.142369,138.845754,151.472466,-1.258913
127.298394,142.138173,4.142444,139.098567,151.140329,-1.259998
127.549915,141.802448,4.142518,139.354320,150.804329,-1.261095
127.801674,141.466902,4.143191,139.610150,150.468388,-1.261684
128.053534,141.131432,4.144117,139.866047,150.132496,-1.261836
128.305393,140.795961,4.145042,140.119002,149.800465,-1.261986
128.557252,140.460491,4.145967,140.366075,149.476156,-1.262132
128.808124,140.124289,4.148293,140.616772,149.148508,-1.261611
129.058944,139.788049,4.150693,140.870422,148.817008,-1.261080
129.309764,139.451808,4.153094,141.124073,148.485508,-1.260549
129.560605,139.115584,4.155680,141.357453,148.181280,-1.259872
129.811533,138.779432,4.159033,141.612139,147.850576,-1.258817
130.062461,138.443280,4.162387,141.866824,147.519872,-1.257763
130.313389,138.107128,4.165740,142.124472,147.185323,-1.256696
130.564729,137.771287,4.169346,142.353305,146.889848,-1.255391
130.816595,137.435844,4.173275,142.612061,146.556158,-1.253825
131.068461,137.100400,4.177203,142.867843,146.226303,-1.252277
131.320327,136.764957,4.181132,143.088027,145.942547,-1.250924
131.573332,136.430375,4.185225,143.345266,145.613829,-1.249051
131.826867,136.096194,4.189395,143.605497,145.281289,-1.247155
132.080402,135.762013,4.193564,143.862736,144.952571,-1.245282
132.333937,135.427832,4.197734,144.039853,144.727559,-1.244072
132.589708,135.095360,4.201807,144.299975,144.401116,-1.242537
132.845660,134.763025,4.205873,144.560097,144.074673,-1.241003
133.101612,134.430690,4.209938,144.823244,143.744434,-1.239451
133.358028,134.098716,4.213958,144.987633,143.540309,-1.238660
133.616750,133.768530,4.217750,145.251044,143.216511,-1.237665
133.875472,133.438343,4.221542,145.514455,142.892714,-1.236669
134.134193,133.108157,4.225334,145.780929,142.565152,-1.235662
134.394083,132.778892,4.228995,145.938471,142.374229,-1.235315
134.655655,132.450956,4.232467,146.208437,142.049537,-1.234944
134.917227,132.123020,4.235939,146.475299,141.728577,-1.234578
135.178800,131.795084,4.239412,146.745265,141.403885,-1.234207
135.442460,131.468827,4.242561,146.898894,141.222341,-1.234312
135.707239,131.143469,4.245538,147.172495,140.900707,-1.234662
135.972017,130.818112,4.248515,147.442952,140.582770,-1.235008
136.236796,130.492754,4.251491,147.716553,140.261135,-1.235358
136.505065,130.170266,4.253718,147.872404,140.081495,-1.235907
136.773754,129.848123,4.255854,148.146422,139.766623,-1.236966
137.042444,129.525981,4.257990,148.423626,139.448090,-1.238038
137.311721,129.204335,4.259980,148.697643,139.133218,-1.239097
137.584803,128.885902,4.261024,148.868404,138.940833,-1.240088
137.857885,128.567470,4.262069,149.145677,138.628826,-1.241729
138.130967,128.249037,4.263114,149.426174,138.313192,-1.243390
138.405368,127.931748,4.263899,149.687326,138.019325,-1.244936
138.681965,127.616362,4.264253,149.889229,137.796193,-1.246388
138.958562,127.300976,4.264606,150.172567,137.483109,-1.248430
139.235160,126.985591,4.264959,150.452648,137.173623,-1.250448
139.513696,126.671923,4.264987,150.680624,136.921718,-1.252091
139.793437,126.359322,4.264813,150.943239,136.635716,-1.254063
140.073178,126.046722,4.264639,151.225550,136.328264,-1.256183
140.352920,125.734122,4.264465,151.511144,136.017237,-1.258328
140.634288,125.422986,4.264353,151.800042,135.702652,-1.260082
140.915926,125.112093,4.264252,152.085685,135.391666,-1.261241
141.197563,124.801200,4.264151,152.368046,135.084253,-1.262388
141.479331,124.490425,4.264085,152.653689,134.773267,-1.263548
141.762275,124.180721,4.264343,152.961852,134.436830,-1.263570
142.045218,123.871016,4.264601,153.247028,134.125413,-1.263490
142.328162,123.561311,4.264859,153.528926,133.817574,-1.263410
142.611512,123.251979,4.265257,153.840018,133.477241,-1.262592
142.895649,122.943369,4.265928,154.124658,133.165337,-1.261240
143.179785,122.634758,4.266598,154.406027,132.857018,-1.259903
143.463921,122.326148,4.267269,154.680866,132.555881,-1.258573
143.748664,122.018099,4.268222,154.965934,132.244371,-1.256424
144.033843,121.710453,4.269378,155.247725,131.936443,-1.254300
144.319021,121.402807,4.270533,155.532792,131.624933,-1.252151
144.604200,121.095161,4.271689,155.765965,131.371202,-1.250321
144.891202,120.789217,4.272762,156.049316,131.064709,-1.247971
145.178595,120.483639,4.273817,156.335961,130.754652,-1.245594
145.465989,120.178061,4.274872,156.619312,130.448160,-1.243244
145.753551,119.872642,4.275906,156.844479,130.206861,-1.241343
146.043586,119.569569,4.276638,157.129691,129.902100,-1.238921
146.333621,119.266496,4.277370,157.418220,129.593796,-1.236471
146.623656,118.963422,4.278103,157.680217,129.313841,-1.234247
146.914414,118.661046,4.278775,157.927280,129.053157,-1.232135
147.206821,118.360260,4.279311,158.214422,128.750215,-1.229681
147.499228,118.059475,4.279846,158.504904,128.443750,-1.227199
147.791636,117.758689,4.280381,158.748873,128.186822,-1.225059
148.085420,117.459254,4.280761,159.040707,127.881648,-1.222248
148.380355,117.160946,4.281012,159.329188,127.579982,-1.219469
148.675290,116.862638,4.281262,159.617668,127.278316,-1.216689
148.970224,116.564330,4.281512,159.846548,127.040540,-1.214452
149.267241,116.268099,4.281480,160.140198,126.737114,-1.211548
149.564827,115.972435,4.281370,160.430473,126.437175,-1.208677
149.862413,115.676772,4.281261,160.724123,126.133749,-1.205773
150.160081,115.381192,4.281135,160.934846,125.918931,-1.203806
150.460834,115.088752,4.280384,161.227403,125.621218,-1.201097
150.761587,114.796311,4.279634,161.523363,125.320042,-1.198356
151.062340,114.503871,4.278883,161.785310,125.053490,-1.195931
151.363808,114.212173,4.278025,162.011895,124.827056,-1.194142
151.667248,113.922524,4.276868,162.310575,124.528575,-1.191784
151.970689,113.632874,4.275712,162.605822,124.233525,-1.189453
152.274129,113.343224,4.274555,162.832427,124.007110,-1.187667
152.578744,113.054815,4.273286,163.092457,123.752370,-1.186080
152.884504,112.767617,4.271906,163.390624,123.460268,-1.184260
153.190264,112.480418,4.270526,163.692259,123.164769,-1.182419
153.496023,112.193219,4.269146,163.886415,122.974563,-1.181233
153.803040,111.907365,4.267847,164.180488,122.692179,-1.179963
154.110482,111.621968,4.266575,164.485066,122.399712,-1.178648
154.417925,111.336570,4.265303,164.786143,122.110607,-1.177347
154.725368,111.051173,4.264031,164.996544,121.909270,-1.176481
155.034591,110.767706,4.262796,165.300052,121.622717,-1.175462
155.343837,110.484264,4.261562,165.607088,121.332831,-1.174432
155.653084,110.200822,4.260327,165.910596,121.046277,-1.173414
155.962724,109.917812,4.259109,166.154792,120.817096,-1.172545
156.273704,109.636272,4.257945,166.459948,120.532299,-1.171402
156.584683,109.354732,4.256780,166.768653,120.244191,-1.170246
156.895662,109.073192,4.255616,167.073809,119.959394,-1.169103
157.207309,108.792393,4.254560,167.319809,119.732151,-1.168122
157.519715,108.512436,4.253627,167.626664,119.449185,-1.166886
157.832120,108.232478,4.252695,167.933519,119.166220,-1.165650
158.144526,107.952521,4.251762,168.197564,118.922745,-1.164587
158.458169,107.673953,4.250867,168.491728,118.654666,-1.163304
158.772319,107.395955,4.249987,168.800241,118.373510,-1.161959
159.086470,107.117957,4.249107,169.108755,118.092355,-1.160613
159.400621,106.839959,4.248227,169.317045,117.902985,-1.159738
159.716934,106.564427,4.247111,169.631679,117.621363,-1.158737
160.033362,106.289024,4.245983,169.942697,117.342979,-1.157748
160.349790,106.013622,4.244855,170.257332,117.061358,-1.156747
160.666672,105.738747,4.243666,170.449531,116.890388,-1.156239
160.985486,105.466112,4.242218,170.767028,116.611997,-1.155794
161.304300,105.193476,4.240769,171.080876,116.336806,-1.155353
161.623113,104.920841,4.239321,171.398374,116.058415,-1.154907
161.942951,104.649415,4.237731,171.596257,115.886560,-1.154789
162.264140,104.379584,4.235956,171.912881,115.614568,-1.154885
162.585329,104.109753,4.234180,172.233188,115.339414,-1.154982
162.906517,103.839921,4.232404,172.549813,115.067422,-1.155078
163.229049,103.571701,4.230545,172.764416,114.885237,-1.155301
163.552236,103.304267,4.228644,173.083480,114.616111,-1.155761
163.875423,103.036833,4.226744,173.406254,114.343855,-1.156226
164.198610,102.769400,4.224843,173.725317,114.074728,-1.156685
164.523320,102.503818,4.222994,174.019087,113.828311,-1.156660
164.848175,102.238413,4.221149,174.338971,113.560160,-1.156576
165.173031,101.973009,4.219304,174.662575,113.288890,-1.156491
165.498260,101.708066,4.217399,174.934274,113.061478,-1.156373
165.825546,101.445667,4.215161,175.259092,112.791664,-1.155958
166.152832,101.183268,4.212923,175.580176,112.524951,-1.155548
166.480118,100.920869,4.210685,175.904994,112.255137,-1.155133
166.808263,100.659552,4.208344,176.159526,112.045037,-1.154764
167.137726,100.399895,4.205845,176.485939,111.777154,-1.154240
167.467190,100.140237,4.203347,176.808599,111.512351,-1.153723
167.796653,99.880580,4.200849,177.131260,111.247548,-1.153205
168.127322,99.622464,4.198283,177.346456,111.073686,-1.153084
168.458681,99.365232,4.195679,177.675355,110.808862,-1.152973
168.790040,99.108000,4.193075,178.000474,110.547082,-1.152863
169.121400,98.850768,4.190471,178.318031,110.291390,-1.152756
169.454145,98.595331,4.187931,178.539011,110.116991,-1.153012
169.787084,98.340147,4.185400,178.866707,109.858445,-1.153399
170.120024,98.084962,4.182869,179.198213,109.596892,-1.153790
170.453096,97.829951,4.180378,179.480184,109.374422,-1.154122
170.787152,97.576227,4.178191,179.741255,109.172504,-1.154798
171.121208,97.322503,4.176003,180.071452,108.917160,-1.155655
171.455264,97.068779,4.173815,180.405489,108.658848,-1.156523
171.789556,96.815364,4.171852,180.655075,108.465881,-1.157174
172.124264,96.562495,4.170284,180.971924,108.225036,-1.158235
172.458971,96.309626,4.168717,181.304229,107.972443,-1.159348
172.793679,96.056757,4.167149,181.640397,107.716912,-1.160474
173.129007,95.804712,4.165817,181.903495,107.517644,-1.161338
173.464739,95.553203,4.164639,182.237351,107.267106,-1.162384
173.800472,95.301694,4.163461,182.575090,107.013654,-1.163442
174.136204,95.050186,4.162283,182.908947,106.763116,-1.164487
174.472797,94.799830,4.161438,183.185244,106.557174,-1.165240
174.809543,94.549678,4.160652,183.524297,106.305482,-1.166082
175.146289,94.299526,4.159866,183.859452,106.056683,-1.166915
175.483109,94.049475,4.159129,184.198505,105.804991,-1.167757
175.820646,93.800391,4.158866,184.460852,105.612838,-1.168387
176.158184,93.551307,4.158603,184.797602,105.366201,-1.169195
176.495721,93.302223,4.158339,185.138267,105.116696,-1.170013
176.833214,93.053081,4.158444,185.392790,104.930287,-1.170624
177.170624,92.803825,4.159265,185.711895,104.700654,-1.171642
177.508033,92.554568,4.160085,186.054637,104.454010,-1.172734
177.845442,92.305312,4.160905,186.393440,104.210202,-1.173815
178.182663,92.055805,4.162428,186.633993,104.037605,-1.174610
178.519750,91.806120,4.164447,186.978734,103.793764,-1.175945
178.856836,91.556435,4.166467,187.319513,103.552726,-1.177265
179.193923,91.306750,4.168486,187.664254,103.308886,-1.178600
179.531374,91.057564,4.171114,187.914490,103.133162,-1.179611
179.868900,90.808479,4.173865,188.261033,102.891889,-1.181079
180.206426,90.559394,4.176617,188.603593,102.653390,-1.182530
180.544017,90.310399,4.179403,188.946152,102.414891,-1.183980
180.882418,90.062511,4.182616,189.229770,102.219155,-1.185067
181.220819,89.814622,4.185830,189.573610,101.982506,-1.186340
181.559220,89.566734,4.189043,189.921449,101.743106,-1.187628
181.897991,89.319354,4.192346,190.253322,101.514749,-1.188810
182.237552,89.073062,4.195842,190.597567,101.278686,-1.189347
182.577113,88.826769,4.199337,190.945815,101.039877,-1.189891
182.916675,88.580476,4.202833,191.290060,100.803814,-1.190428
183.256740,88.334884,4.206576,191.626483,100.573508,-1.190563
183.597197,88.089838,4.210511,191.971088,100.337970,-1.190338
183.937654,87.844792,4.214447,192.319701,100.099694,-1.190110
184.278112,87.599746,4.218382,192.664306,99.864156,-1.189885
184.620158,87.356924,4.222126,192.985448,99.645901,-1.189146
184.962590,87.114640,4.225824,193.330689,99.411298,-1.188340
185.305021,86.872356,4.229522,193.679945,99.173967,-1.187524
185.647567,86.630236,4.233195,193.945123,98.994256,-1.186905
185.992396,86.391370,4.236370,194.291893,98.761919,-1.186102
186.337225,86.152504,4.239545,194.642696,98.526880,-1.185289
186.682054,85.913638,4.242720,194.989466,98.294543,-1.184485
187.027667,85.675914,4.245680,195.240068,98.127954,-1.183969
187.375194,85.440981,4.248115,195.592684,97.895643,-1.183346
187.722721,85.206049,4.250550,195.941246,97.666003,-1.182730
188.070248,84.971116,4.252984,196.289809,97.436362,-1.182115
188.419332,84.738515,4.254929,196.538020,97.274971,-1.181816
188.769781,84.507956,4.256444,196.888473,97.048225,-1.181469
189.120230,84.277397,4.257959,197.238926,96.821479,-1.181122
189.470679,84.046838,4.259474,197.593453,96.592097,-1.180770
189.824010,83.820734,4.259829,197.839232,96.435893,-1.180714
190.178173,83.595917,4.259849,198.191555,96.212064,-1.180638
190.532336,83.371100,4.259869,198.547974,95.985632,-1.180562
190.886549,83.146362,4.259873,198.847040,95.795638,-1.180499
191.243321,82.925710,4.259097,199.188242,95.581469,-1.180270
191.600094,82.705059,4.258321,199.545887,95.356978,-1.180030
191.956866,82.484407,4.257544,199.899422,95.135068,-1.179793
192.314259,82.264772,4.256595,200.228508,94.928986,-1.179361
192.673397,82.047996,4.255158,200.582636,94.708026,-1.178544
193.032535,81.831219,4.253721,200.940882,94.484497,-1.177718
193.391674,81.614443,4.252284,201.295010,94.263536,-1.176902
193.751817,81.399351,4.250634,201.571783,94.092817,-1.176271
194.112943,81.185906,4.248777,201.927352,93.874182,-1.175464
194.474069,80.972461,4.246919,202.282920,93.655547,-1.174657
194.835195,80.759016,4.245061,202.613682,93.452165,-1.173906
195.197281,80.547206,4.243256,202.888004,93.286747,-1.173541
195.559688,80.335942,4.241468,203.245456,93.071204,-1.173066
195.922095,80.124678,4.239680,203.607064,92.853154,-1.172585
196.284501,79.913415,4.237891,203.881394,92.687747,-1.172222
196.647327,79.702866,4.236786,204.203223,92.497753,-1.172183
197.010154,79.492321,4.235684,204.562669,92.285551,-1.172140
197.372982,79.281777,4.234582,204.926295,92.070882,-1.172096
197.735978,79.071522,4.233595,205.160388,91.932764,-1.172075
198.099511,78.862195,4.232970,205.525996,91.721490,-1.172467
198.463043,78.652867,4.232346,205.887401,91.512643,-1.172853
198.826576,78.443540,4.231721,206.253009,91.301368,-1.173245
199.190702,78.235251,4.231139,206.501279,91.158665,-1.173570
199.555463,78.028071,4.230603,206.864472,90.952943,-1.174284
199.920223,77.820891,4.230066,207.231888,90.744830,-1.175006
200.284984,77.613711,4.229529,207.595081,90.539109,-1.175720
200.650615,77.408073,4.229068,207.874384,90.382250,-1.176282
201.016570,77.203009,4.228635,208.238944,90.178960,-1.177028
201.382524,76.997945,4.228202,208.607743,89.973307,-1.177783
201.748479,76.792881,4.227769,208.972302,89.770018,-1.178529
202.115454,76.589648,4.227534,209.303482,89.586596,-1.178824
202.482456,76.386464,4.227305,209.668711,89.384511,-1.179090
202.849458,76.183280,4.227075,210.038187,89.180076,-1.179358
203.216634,75.980412,4.226931,210.344057,89.011063,-1.179554
203.584429,75.778668,4.227090,210.714497,88.808379,-1.179558
203.952225,75.576923,4.227249,211.080679,88.608026,-1.179561
204.320020,75.375179,4.227408,211.451119,88.405342,-1.179564
204.688123,75.173998,4.227793,211.711314,88.264082,-1.179634
205.056578,74.973463,4.228436,212.079085,88.066661,-1.179870
205.425034,74.772927,4.229080,212.451133,87.866944,-1.180109
205.793489,74.572392,4.229724,212.818904,87.669522,-1.180345
206.162462,74.372812,4.230673,213.071968,87.535505,-1.180658
206.531644,74.173619,4.231747,213.445735,87.339025,-1.181238
206.900826,73.974427,4.232820,213.815205,87.144802,-1.181812
207.270008,73.775234,4.233894,214.188971,86.948321,-1.182393
207.640308,73.578128,4.235049,214.439159,86.819277,-1.182989
208.010657,73.381115,4.236208,214.814629,86.626074,-1.183922
208.381007,73.184102,4.237366,215.185784,86.435092,-1.184845
208.751654,72.987654,4.238493,215.531045,86.257434,-1.185704
209.123472,72.793426,4.239490,215.821415,86.111031,-1.186635
209.495291,72.599198,4.240488,216.194132,85.923119,-1.187832
209.867109,72.404970,4.241485,216.571184,85.733021,-1.189042
210.239822,72.212477,4.242214,216.852891,85.590999,-1.189947
210.613637,72.022117,4.242611,217.222600,85.407924,-1.191241
210.987452,71.831758,4.243008,217.601008,85.220541,-1.192565
211.361266,71.641399,4.243406,217.975066,85.035313,-1.193874
211.736311,71.453484,4.243490,218.279812,84.885114,-1.194903
212.111899,71.266647,4.243436,218.654894,84.701966,-1.196077
212.487487,71.079811,4.243382,219.029976,84.518819,-1.197251
212.863075,70.892974,4.243328,219.409420,84.333543,-1.198439
213.240232,70.709328,4.242904,219.762965,84.161597,-1.199099
213.617491,70.525889,4.242456,220.142808,83.977137,-1.199627
213.994749,70.342449,4.242008,220.518286,83.794798,-1.200150
214.372292,70.159600,4.241504,220.911221,83.603967,-1.200496
214.751087,69.979357,4.240749,221.286670,83.421569,-1.200016
215.129883,69.799114,4.239994,221.666484,83.237050,-1.199530
215.508678,69.618870,4.239239,222.041933,83.054652,-1.199049
215.888014,69.439773,4.238446,222.369763,82.896420,-1.198439
216.268064,69.262191,4.237603,222.745958,82.715568,-1.197605
216.648115,69.084609,4.236761,223.126527,82.532613,-1.196761
217.028165,68.907028,4.235918,223.498348,82.353864,-1.195936
217.408684,68.730453,4.235336,223.796695,82.212731,-1.195257
217.789428,68.554361,4.234879,224.178406,82.032169,-1.194388
218.170171,68.378269,4.234422,224.555729,81.853682,-1.193529
218.550915,68.202177,4.233965,224.836530,81.720862,-1.192891
218.932786,68.028545,4.233429,225.210819,81.547339,-1.192236
219.314752,67.855122,4.232887,225.589511,81.371775,-1.191573
219.696718,67.681698,4.232345,225.972607,81.194170,-1.190903
220.078935,67.508834,4.231745,226.232623,81.074195,-1.190494
220.462392,67.338734,4.230860,226.617217,80.899857,-1.190142
220.845850,67.168634,4.229976,226.997390,80.727522,-1.189794
221.229307,66.998534,4.229091,227.377563,80.555188,-1.189446
221.613302,66.829660,4.228126,227.665348,80.425926,-1.189217
221.998057,66.662517,4.227049,228.046724,80.256268,-1.188958
222.382813,66.495375,4.225972,228.432534,80.084637,-1.188697
222.767568,66.328233,4.224895,228.813909,79.914980,-1.188439
223.153092,66.162879,4.223759,229.094014,79.792342,-1.188346
223.539011,65.998443,4.222592,229.481107,79.623627,-1.188254
223.924931,65.834006,4.221426,229.863752,79.456851,-1.188163
224.310850,65.669570,4.220260,230.228598,79.297831,-1.188077
224.697537,65.506949,4.219269,230.518809,79.174105,-1.188197
225.084303,65.344512,4.218296,230.907255,79.008527,-1.188359
225.471069,65.182076,4.217323,231.291236,78.844853,-1.188519
225.857935,65.019881,4.216405,231.594860,78.715462,-1.188648
226.245357,64.859013,4.215797,231.957690,78.564086,-1.188976
226.632778,64.698145,4.215188,232.347396,78.401496,-1.189328
227.020200,64.537278,4.214580,232.732623,78.240775,-1.189676
227.407843,64.376947,4.214154,233.006029,78.127173,-1.189954
227.795819,64.217420,4.214001,233.397021,77.967702,-1.190544
228.183795,64.057893,4.213848,233.783520,77.810064,-1.191128
228.571771,63.898366,4.213695,234.174512,77.650594,-1.191718
228.960436,63.740531,4.213514,234.435564,77.545248,-1.192214
229.349477,63.583618,4.213318,234.827944,77.389225,-1.193167
229.738518,63.426706,4.213121,235.215814,77.234996,-1.194109
230.127558,63.269793,4.212925,235.603685,77.080767,-1.195051
230.517771,63.115823,4.212455,235.870379,76.976482,-1.195863
230.908123,62.962202,4.211953,236.259611,76.825725,-1.197183
231.298475,62.808581,4.211451,236.648843,76.674967,-1.198503
231.688977,62.655346,4.210937,237.042600,76.522456,-1.199839
232.080396,62.504466,4.210349,237.314914,76.419256,-1.200938
232.471815,62.353585,4.209761,237.705394,76.271766,-1.202552
232.863234,62.202704,4.209172,238.100415,76.122561,-1.204184
233.254867,62.052380,4.208749,238.459113,75.987076,-1.205667
233.646837,61.902935,4.208586,238.782341,75.867599,-1.207086
234.038807,61.753491,4.208423,239.178417,75.721220,-1.208825
234.430777,61.604046,4.208259,239.569941,75.576524,-1.210545
234.823247,61.455922,4.208207,239.893262,75.457299,-1.211943
235.216004,61.308558,4.208219,240.285537,75.314650,-1.213476
235.608761,61.161195,4.208231,240.682373,75.170342,-1.215027
236.001519,61.013831,4.208243,241.074648,75.027692,-1.216560
236.395103,60.868694,4.208259,241.439747,74.895522,-1.217687
236.788798,60.723856,4.208276,241.836961,74.752251,-1.218647
237.182494,60.579018,4.208293,242.229609,74.610627,-1.219597
237.576314,60.434522,4.208304,242.626823,74.467356,-1.220557
237.970982,60.292353,4.208272,243.005988,74.331264,-1.220760
238.365649,60.150185,4.208241,243.403428,74.188616,-1.220969
238.760316,60.008017,4.208209,243.796298,74.047608,-1.221176
239.155326,59.866807,4.208177,244.148210,73.921789,-1.221209
239.550905,59.727196,4.208143,244.546128,73.780484,-1.220944
239.946485,59.587585,4.208110,244.939473,73.640802,-1.220682
240.342064,59.447975,4.208076,245.337391,73.499496,-1.220417
240.738286,59.310207,4.207946,245.658014,73.387106,-1.220096
241.134900,59.173563,4.207756,246.056678,73.247918,-1.219655
241.531514,59.036919,4.207565,246.450760,73.110330,-1.219219
241.928128,58.900274,4.207375,246.808183,72.985541,-1.218823
242.326110,58.767681,4.206486,247.148059,72.869419,-1.218476
242.724300,58.635705,4.205490,247.547644,72.732898,-1.218068
243.122490,58.503729,4.204494,247.942636,72.597945,-1.217664
243.520821,58.372182,4.203446,248.232054,72.499271,-1.217378
243.920239,58.243975,4.201996,248.632648,72.365740,-1.217124
244.319657,58.115767,4.200545,249.028638,72.233745,-1.216873
244.719075,57.987559,4.199094,249.429232,72.100214,-1.216619
245.118867,57.860533,4.197549,249.714981,72.005866,-1.216488
245.519322,57.735605,4.195835,250.111976,71.876925,-1.216424
245.919778,57.610677,4.194121,250.513587,71.746485,-1.216359
