right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-369.852012,51.643928,1.319174,-364.359407,40.158408,0.915873
-370.875804,51.415557,1.357040,-364.880404,39.892320,0.933368
-371.891685,51.153909,1.394242,-365.363039,39.633400,0.949198
-372.900641,50.866995,1.430524,-366.020656,39.253895,0.972053
-373.899306,50.546000,1.467349,-366.582192,38.907803,0.992961
-374.882338,50.180358,1.504871,-367.155044,38.532960,1.013689
-375.846108,49.766409,1.542441,-367.676926,38.171561,1.033242
-376.781883,49.292379,1.579845,-368.221317,37.777509,1.056139
-377.700348,48.785911,1.616917,-368.825828,37.318262,1.082231
-378.593065,48.235147,1.653670,-369.252521,36.975048,1.101341
-379.453376,47.636047,1.690167,-369.850755,36.468321,1.129939
-380.266415,46.973667,1.726332,-370.400569,35.981709,1.156398
-381.037651,46.263032,1.762160,-370.883520,35.532552,1.181201
-381.767115,45.509396,1.797559,-371.374266,35.055666,1.209173
-382.435957,44.701240,1.831979,-371.844844,34.576133,1.237306
-383.076507,43.870521,1.865732,-372.283636,34.100781,1.265793
-383.689734,43.019244,1.899005,-372.760412,33.559301,1.299006
-384.276841,42.149890,1.932053,-373.153908,33.093747,1.326435
-384.834371,41.261246,1.965056,-373.530517,32.614471,1.354421
-385.355007,40.350666,1.997875,-373.903177,32.116623,1.384305
-385.848656,39.424884,2.030339,-374.397328,31.415004,1.427181
-386.309218,38.482319,2.062366,-374.706852,30.948743,1.455831
-386.747103,37.528859,2.094538,-375.114114,30.308737,1.494817
-387.150404,36.560252,2.125797,-375.526557,29.628106,1.537295
-387.524674,35.580129,2.156065,-375.897014,28.980517,1.578031
-387.865370,34.587835,2.188198,-376.288232,28.273272,1.621961
-388.171622,33.584395,2.217313,-376.680367,27.538327,1.668876
-388.441576,32.570187,2.230272,-377.004368,26.907996,1.708158
-388.666881,31.545080,2.230745,-377.378392,26.135949,1.756634
-388.852377,30.511941,2.233950,-377.658961,25.526021,1.794709
-389.004197,29.473270,2.238023,-377.969043,24.820028,1.833931
-389.146631,28.433317,2.242534,-378.265638,24.108283,1.873491
-389.266084,27.390458,2.244456,-378.575282,23.321335,1.917022
-389.366343,26.345587,2.250950,-378.808309,22.704766,1.950905
-389.463430,25.300713,2.277438,-379.046393,21.997605,1.989880
-389.558625,24.255678,2.304699,-379.250262,21.292835,2.029340
-389.653911,23.210652,2.332004,-379.408894,20.653112,2.063962
-389.728513,22.164028,2.359307,-379.601687,19.842367,2.104675
-389.769383,21.115501,2.386713,-379.759438,19.100049,2.138150
-389.804351,20.066747,2.414787,-379.907154,18.355561,2.169088
-389.838551,19.017995,2.443991,-380.036355,17.594958,2.199107
-389.869904,17.969180,2.473988,-380.160133,16.720262,2.235275
-389.892435,16.920145,2.504147,-380.268601,15.831041,2.272579
-389.908155,15.870979,2.534219,-380.354257,14.989391,2.308582
-389.918651,14.821746,2.564182,-380.421668,14.133584,2.344668
-389.923678,13.772480,2.594457,-380.490280,13.152881,2.381404
-389.927847,12.723295,2.627576,-380.528377,12.357262,2.408451
-389.929343,11.674119,2.661194,-380.543451,11.610699,2.434831
-389.927507,10.624938,2.694658,-380.544716,10.590193,2.470944
-389.922818,9.575782,2.728623,-380.547238,9.582133,2.506608
-389.915744,8.526646,2.762788,-380.545896,8.549180,2.543146
-389.908166,7.477508,2.796780,-380.542789,7.491339,2.580515
-389.900180,6.428357,2.830285,-380.540121,6.445942,2.617475
-389.892866,5.379176,2.862989,-380.540146,5.363211,2.655854
-389.886215,4.329972,2.895116,-380.535042,4.392601,2.692824
-389.879833,3.280762,2.927085,-380.543477,3.260064,2.730223
-389.873814,2.231560,2.959378,-380.544061,2.227101,2.766492
-389.868164,1.182384,2.992563,-380.542121,1.219020,2.801530
-389.862762,0.133247,3.027011,-380.536545,0.186042,2.836938
-389.858548,-0.915888,3.061654,-380.530786,-0.884279,2.873449
-389.855457,-1.965040,3.095932,-380.525825,-1.929714,2.909057
-389.853131,-3.014197,3.130120,-380.521168,-2.987600,2.944990
