s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
612.410909,139.578464,147.664203,-0.642378,-0.910313,-0.002217,-0.349009,0.004497,-0.000028,0.000023,-13.987904,1.834512,0.000033,-0.001564,0.004216
614.364804,140.780350,146.123696,-0.638752,-0.901526,-0.002272,-0.348965,0.004441,0.000116,0.000018,-14.033278,1.821199,0.000028,-0.001409,0.004213
616.317808,141.995167,144.594503,-0.635019,-0.892853,-0.002046,-0.348930,0.004384,0.000261,0.000013,-14.089862,1.798415,0.000022,-0.001254,0.004209
618.269779,143.222547,143.076702,-0.631730,-0.884295,-0.001537,-0.348905,0.004340,0.000375,0.000008,-14.151009,1.774061,0.000015,-0.001131,0.004206
620.220762,144.462241,141.570221,-0.629435,-0.875828,-0.000806,-0.348889,0.004321,0.000415,-0.000002,-14.208585,1.758298,0.000002,-0.001087,0.004203
622.170984,145.714153,140.074868,-0.628566,-0.867401,0.000004,-0.348892,0.004335,0.000369,-0.000014,-14.260327,1.752911,-0.000014,-0.001136,0.004200
624.120770,146.978338,138.590447,-0.629277,-0.858948,0.000723,-0.348919,0.004375,0.000247,-0.000026,-14.301106,1.759445,-0.000029,-0.001264,0.004196
626.070497,148.254983,137.116810,-0.631389,-0.850417,0.001204,-0.348970,0.004432,0.000082,-0.000037,-14.321993,1.776899,-0.000042,-0.001439,0.004193
628.020439,149.544292,135.653954,-0.634440,-0.841774,0.001363,-0.349042,0.004492,-0.000091,-0.000046,-14.327501,1.802092,-0.000052,-0.001622,0.004190
629.970703,150.846408,134.202054,-0.637801,-0.833014,0.001186,-0.349132,0.004537,-0.000226,-0.000053,-14.326500,1.827799,-0.000058,-0.001765,0.004185
631.921177,152.161332,132.761459,-0.640816,-0.824166,0.000744,-0.349235,0.004557,-0.000294,-0.000053,-14.330171,1.832891,-0.000057,-0.001836,0.004182
633.871565,153.488891,131.332615,-0.642968,-0.815277,0.000171,-0.349339,0.004552,-0.000289,-0.000050,-14.341584,1.813496,-0.000051,-0.001829,0.004178
635.821528,154.828804,129.915933,-0.644002,-0.806401,-0.000392,-0.349436,0.004530,-0.000238,-0.000044,-14.360441,1.780808,-0.000042,-0.001774,0.004175
637.770792,156.180750,128.511699,-0.643937,-0.797572,-0.000855,-0.349522,0.004497,-0.000157,-0.000036,-14.375986,1.745953,-0.000032,-0.001688,0.004171
639.719174,157.544421,127.120084,-0.642969,-0.788811,-0.001161,-0.349592,0.004463,-0.000072,-0.000025,-14.386589,1.710126,-0.000020,-0.001596,0.004168
641.666615,158.919563,125.741132,-0.641403,-0.780120,-0.001302,-0.349640,0.004429,0.000008,-0.000011,-14.392926,1.669322,-0.000005,-0.001510,0.004164
643.613154,160.305991,124.374813,-0.639564,-0.771499,-0.001286,-0.349662,0.004396,0.000088,0.000005,-14.390467,1.628578,0.000011,-0.001423,0.004160
645.558920,161.703588,123.021031,-0.637755,-0.762946,-0.001114,-0.349652,0.004368,0.000155,0.000018,-14.377108,1.593311,0.000022,-0.001351,0.004157
647.504107,163.112290,121.679648,-0.636280,-0.754450,-0.000813,-0.349618,0.004350,0.000194,0.000021,-14.359644,1.566876,0.000024,-0.001308,0.004153
649.448906,164.532052,120.350544,-0.635392,-0.745989,-0.000436,-0.349577,0.004341,0.000210,0.000019,-14.344151,1.548828,0.000021,-0.001289,0.004151
651.393484,165.962844,119.033647,-0.635235,-0.737548,-0.000027,-0.349540,0.004336,0.000216,0.000014,-14.329853,1.531546,0.000014,-0.001282,0.004148
653.337964,167.404627,117.728938,-0.635874,-0.729116,0.000392,-0.349512,0.004333,0.000212,0.000008,-14.319045,1.511556,0.000007,-0.001285,0.004144
655.282469,168.857374,116.436412,-0.637327,-0.720690,0.000803,-0.349496,0.004339,0.000188,0.000001,-14.308136,1.491966,-0.000002,-0.001310,0.004141
657.227139,170.321082,115.156063,-0.639580,-0.712252,0.001168,-0.349494,0.004349,0.000150,-0.000005,-14.291355,1.480428,-0.000010,-0.001349,0.004138
659.172106,171.795765,113.887915,-0.642543,-0.703793,0.001459,-0.349503,0.004366,0.000092,-0.000008,-14.267974,1.479096,-0.000014,-0.001409,0.004134
661.117489,173.281438,112.632017,-0.646073,-0.695298,0.001639,-0.349518,0.004389,0.000023,-0.000006,-14.243662,1.482097,-0.000014,-0.001481,0.004131
663.063369,174.778104,111.388465,-0.649952,-0.686759,0.001684,-0.349531,0.004410,-0.000045,0.000005,-14.217205,1.476107,-0.000003,-0.001552,0.004128
665.009789,176.285753,110.157397,-0.653920,-0.678175,0.001596,-0.349521,0.004426,-0.000100,0.000022,-14.183291,1.467243,0.000015,-0.001610,0.004124
666.956815,177.804385,108.938933,-0.657719,-0.669558,0.001401,-0.349478,0.004441,-0.000148,0.000039,-14.146513,1.465006,0.000033,-0.001660,0.004122
668.904501,179.333979,107.733191,-0.661139,-0.660908,0.001113,-0.349402,0.004457,-0.000203,0.000051,-14.112371,1.471963,0.000046,-0.001716,0.004118
670.852874,180.874487,106.540302,-0.663997,-0.652224,0.000718,-0.349303,0.004471,-0.000251,0.000057,-14.088718,1.485645,0.000054,-0.001766,0.004115
672.801910,182.425823,105.360433,-0.666086,-0.643510,0.000228,-0.349192,0.004477,-0.000276,0.000060,-14.073448,1.499217,0.000059,-0.001791,0.004113
674.751494,183.987821,104.193798,-0.667221,-0.634781,-0.000310,-0.349075,0.004469,-0.000264,0.000056,-14.064866,1.509300,0.000057,-0.001776,0.004109
676.701495,185.560279,103.040592,-0.667304,-0.626067,-0.000824,-0.348966,0.004453,-0.000231,0.000041,-14.072262,1.522153,0.000045,-0.001740,0.004106
678.651728,187.142912,101.900996,-0.666384,-0.617382,-0.001275,-0.348886,0.004434,-0.000188,0.000017,-14.102275,1.539885,0.000023,-0.001692,0.004102
680.601992,188.735405,100.775167,-0.664584,-0.608735,-0.001641,-0.348852,0.004409,-0.000128,-0.000008,-14.144632,1.559805,-0.000001,-0.001627,0.004100
682.552061,190.337412,99.663259,-0.662068,-0.600137,-0.001891,-0.348868,0.004379,-0.000050,-0.000029,-14.191742,1.572031,-0.000021,-0.001544,0.004098
684.501715,191.948575,98.565400,-0.659066,-0.591600,-0.001988,-0.348925,0.004344,0.000038,-0.000044,-14.245785,1.569199,-0.000035,-0.001450,0.004095
686.450810,193.568584,97.481642,-0.655875,-0.583133,-0.001915,-0.349010,0.004312,0.000117,-0.000050,-14.297402,1.558188,-0.000042,-0.001364,0.004093
688.399309,195.197211,96.411963,-0.652826,-0.574730,-0.001687,-0.349108,0.004295,0.000161,-0.000051,-14.337561,1.549205,-0.000043,-0.001318,0.004090
690.347307,196.834347,95.356275,-0.650223,-0.566364,-0.001374,-0.349207,0.004288,0.000173,-0.000043,-14.361212,1.544680,-0.000037,-0.001305,0.004089
692.294962,198.479966,94.314502,-0.648230,-0.558012,-0.001038,-0.349291,0.004292,0.000157,-0.000028,-14.358878,1.544746,-0.000024,-0.001321,0.004087
694.242438,200.134076,93.286601,-0.646891,-0.549653,-0.000731,-0.349345,0.004296,0.000142,-0.000007,-14.342685,1.538220,-0.000004,-0.001337,0.004085
696.189870,201.796683,92.272584,-0.646149,-0.541287,-0.000456,-0.349359,0.004300,0.000125,0.000012,-14.315960,1.527046,0.000014,-0.001355,0.004083
698.137386,203.467785,91.272465,-0.645945,-0.532913,-0.000212,-0.349336,0.004307,0.000102,0.000024,-14.289633,1.522104,0.000025,-0.001378,0.004082
700.085069,205.147348,90.286293,-0.646213,-0.524523,-0.000014,-0.349289,0.004322,0.000057,0.000026,-14.276236,1.524728,0.000026,-0.001426,0.004080
702.032988,206.835329,89.314125,-0.646869,-0.516104,0.000097,-0.349238,0.004337,0.000011,0.000024,-14.267651,1.534361,0.000024,-0.001474,0.004079
703.981149,208.531644,88.356084,-0.647739,-0.507655,0.000118,-0.349191,0.004347,-0.000021,0.000021,-14.260587,1.545222,0.000021,-0.001507,0.004078
705.929509,210.236168,87.412312,-0.648651,-0.499185,0.000078,-0.349149,0.004353,-0.000038,0.000017,-14.257856,1.547954,0.000016,-0.001525,0.004077
707.878010,211.948748,86.482943,-0.649484,-0.490704,0.000003,-0.349116,0.004354,-0.000043,0.000010,-14.263722,1.550247,0.000010,-0.001530,0.004077
709.826614,213.669239,85.568085,-0.650171,-0.482219,-0.000081,-0.349097,0.004358,-0.000058,-0.000001,-14.278172,1.558633,-0.000001,-0.001545,0.004076
711.775336,215.397535,84.667802,-0.650695,-0.473726,-0.000193,-0.349099,0.004367,-0.000081,-0.000013,-14.294216,1.573052,-0.000013,-0.001570,0.004076
713.724176,217.133520,83.782175,-0.651000,-0.465216,-0.000352,-0.349125,0.004376,-0.000106,-0.000023,-14.302896,1.591231,-0.000021,-0.001597,0.004076
715.673110,218.877063,82.911312,-0.650996,-0.456688,-0.000559,-0.349170,0.004377,-0.000110,-0.000025,-14.301514,1.609026,-0.000022,-0.001601,0.004076
717.622069,220.627991,82.055339,-0.650588,-0.448156,-0.000773,-0.349218,0.004367,-0.000079,-0.000019,-14.293481,1.614231,-0.000016,-0.001569,0.004076
719.570927,222.386068,81.214379,-0.649763,-0.439647,-0.000928,-0.349256,0.004348,-0.000026,-0.000011,-14.280641,1.604724,-0.000007,-0.001513,0.004076
721.519605,224.151074,80.388486,-0.648637,-0.431174,-0.000979,-0.349278,0.004327,0.000033,-0.000002,-14.271908,1.593565,0.000003,-0.001450,0.004077
